Date,JYSOC_Open,JYSOC_High,JYSOC_Low,JYSOC_Close,JYSOC_SMAVG (50)  on Close,JYSOC_SMAVG (100)  on Close,JYSOC_SMAVG (200)  on Close,JYSO2_Open,JYSO2_High,JYSO2_Low,JYSO2_Close,JYSO2_SMAVG (50)  on Close,JYSO2_SMAVG (100)  on Close,JYSO2_SMAVG (200)  on Close,JYSO5_Open,JYSO5_High,JYSO5_Low,JYSO5_Close,JYSO5_SMAVG (50)  on Close,JYSO5_SMAVG (100)  on Close,JYSO5_SMAVG (200)  on Close,JYSO10_Open,JYSO10_High,JYSO10_Low,JYSO10_Close,JYSO10_SMAVG (50)  on Close,JYSO10_SMAVG (100)  on Close,JYSO10_SMAVG (200)  on Close,JYSO30_Open,JYSO30_High,JYSO30_Low,JYSO30_Close,JYSO30_SMAVG (50)  on Close,JYSO30_SMAVG (100)  on Close,JYSO30_SMAVG (200)  on Close
2002-05-31,0.04,0.045,0.04,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-03,0.045,0.045,0.045,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-04,0.045,0.045,0.045,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-05,0.045,0.045,0.045,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-06,0.045,0.045,0.045,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-07,0.03,0.03,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-10,0.04,0.04,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-11,0.04,0.045,0.04,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-12,0.045,0.045,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-14,0.025,0.025,0.025,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-18,0.025,0.025,0.025,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-19,0.025,0.025,0.025,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-20,0.025,0.025,0.025,0.025,0.03551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-21,0.025,0.025,0.025,0.025,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-24,0.025,0.025,0.025,0.025,0.0349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-25,0.025,0.025,0.025,0.025,0.0349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-27,0.03,0.03,0.03,0.03,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-01,0.03,0.03,0.03,0.03,0.0351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-03,0.03,0.03,0.03,0.03,0.0352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-05,0.03,0.03,0.03,0.03,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-08,0.03,0.03,0.03,0.03,0.0352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-10,0.03,0.03,0.03,0.03,0.0354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-11,0.03,0.03,0.03,0.03,0.0355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-12,0.03,0.03,0.03,0.03,0.0356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-15,0.03,0.03,0.03,0.03,0.0357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-17,0.03,0.03,0.03,0.03,0.0358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-18,0.04,0.04,0.04,0.04,0.0361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-19,0.025,0.025,0.025,0.025,0.0361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-23,0.025,0.025,0.025,0.025,0.0361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-26,0.02,0.02,0.02,0.02,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-30,0.02,0.02,0.02,0.02,0.0356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-01,0.02,0.02,0.02,0.02,0.0355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-05,0.02,0.02,0.02,0.02,0.0354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-06,0.02,0.02,0.02,0.02,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-07,0.02,0.02,0.02,0.02,0.0346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-09,0.02,0.02,0.02,0.02,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-13,0.02,0.02,0.02,0.02,0.0337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-15,0.02,0.02,0.02,0.02,0.0334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-19,0.02,0.02,0.02,0.02,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-21,0.02,0.02,0.02,0.02,0.0326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-23,0.02,0.02,0.02,0.02,0.0319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-27,0.02,0.02,0.02,0.02,0.0312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-29,0.02,0.02,0.02,0.02,0.0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-02,0.02,0.02,0.02,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-04,0.02,0.02,0.02,0.02,0.0295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-06,0.02,0.02,0.02,0.02,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-10,0.013,0.013,0.013,0.013,0.02836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-11,0.013,0.013,0.013,0.013,0.02782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-12,0.013,0.013,0.013,0.013,0.02728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-13,0.013,0.013,0.013,0.013,0.02674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-16,0.023,0.023,0.023,0.023,0.0263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-18,0.023,0.023,0.023,0.023,0.02586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-20,0.023,0.023,0.023,0.023,0.02542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-24,0.013,0.013,0.013,0.013,0.02478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-25,0.013,0.013,0.013,0.013,0.02414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-26,0.013,0.013,0.013,0.013,0.0238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-27,0.013,0.013,0.013,0.013,0.02326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,0.013,0.013,0.013,0.013,0.02262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-01,0.023,0.023,0.023,0.023,0.02228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-03,0.023,0.023,0.023,0.023,0.02224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-08,0.018,0.018,0.018,0.018,0.0221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-09,0.023,0.023,0.0205,0.0205,0.02201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-10,0.023,0.023,0.023,0.023,0.02197,0.02874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-14,0.023,0.023,0.023,0.023,0.02193,0.028465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-16,0.023,0.023,0.023,0.023,0.02189,0.028395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-18,0.023,0.023,0.023,0.023,0.02185,0.028375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-22,0.023,0.023,0.023,0.023,0.02171,0.028355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-24,0.023,0.023,0.023,0.023,0.02157,0.028335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-25,0.023,0.023,0.023,0.023,0.02143,0.028315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-28,0.023,0.023,0.023,0.023,0.02129,0.028145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-30,0.038,0.038,0.038,0.038,0.02145,0.028325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-31,0.038,0.038,0.038,0.038,0.02161,0.028505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-01,0.038,0.038,0.038,0.038,0.02177,0.028635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-04,0.038,0.038,0.038,0.038,0.02193,0.028765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-05,0.038,0.038,0.038,0.038,0.02209,0.028895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-06,0.038,0.038,0.038,0.038,0.02225,0.029025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-07,0.038,0.038,0.038,0.038,0.02221,0.029155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-08,0.038,0.038,0.038,0.038,0.02247,0.029285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-11,0.038,0.038,0.038,0.038,0.02273,0.029415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-12,0.038,0.038,0.038,0.038,0.02309,0.029545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-13,0.038,0.038,0.038,0.038,0.02345,0.029525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-14,0.038,0.038,0.038,0.038,0.02381,0.029655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-15,0.038,0.038,0.038,0.038,0.02417,0.029785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-18,0.038,0.038,0.038,0.038,0.02453,0.029765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-19,0.038,0.038,0.038,0.038,0.02489,0.029745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-20,0.038,0.038,0.038,0.038,0.02525,0.029625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-21,0.038,0.038,0.038,0.038,0.02561,0.029655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-22,0.038,0.038,0.038,0.038,0.02597,0.029685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-25,0.038,0.038,0.038,0.038,0.02633,0.029665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-28,0.039,0.039,0.039,0.039,0.02671,0.029655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-02,0.0365,0.0365,0.0365,0.0365,0.02704,0.02947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-03,0.04,0.04,0.04,0.04,0.02744,0.02932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-04,0.04,0.04,0.04,0.04,0.02784,0.02917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-09,0.023,0.023,0.023,0.023,0.0279,0.02895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-10,0.023,0.023,0.0215,0.0215,0.02793,0.028715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-11,0.028,0.028,0.028,0.028,0.02809,0.028545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-12,0.028,0.028,0.028,0.028,0.02839,0.028375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-13,0.028,0.028,0.028,0.028,0.02869,0.028255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-16,0.028,0.028,0.028,0.028,0.02899,0.028135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-17,0.028,0.028,0.028,0.028,0.02929,0.028015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-18,0.028,0.028,0.028,0.028,0.02939,0.027845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-19,0.028,0.028,0.028,0.028,0.02949,0.027675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-20,0.028,0.028,0.028,0.028,0.02959,0.027505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-23,0.028,0.028,0.028,0.028,0.02989,0.027335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-24,0.028,0.028,0.028,0.028,0.03019,0.027165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-25,0.028,0.028,0.028,0.028,0.03049,0.027145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-26,0.028,0.028,0.028,0.028,0.03079,0.027025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-27,0.028,0.028,0.028,0.028,0.03109,0.026855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-30,0.0265,0.0265,0.0265,0.0265,0.03116,0.02672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-01,0.0265,0.0265,0.0265,0.0265,0.03123,0.026735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-03,0.0265,0.0265,0.0265,0.0265,0.0314,0.02675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-06,0.0265,0.0265,0.0265,0.0265,0.03152,0.026765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-07,0.023,0.023,0.023,0.023,0.03152,0.026745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-08,0.023,0.023,0.023,0.023,0.03152,0.026725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-10,0.023,0.023,0.023,0.023,0.03152,0.026705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-13,0.023,0.023,0.023,0.023,0.03152,0.026685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-14,0.023,0.028,0.023,0.023,0.03152,0.026615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-15,0.023,0.023,0.018,0.018,0.03142,0.026495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-16,0.023,0.023,0.023,0.023,0.03142,0.026425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-17,0.023,0.023,0.023,0.023,0.03142,0.026355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-20,0.023,0.023,0.023,0.023,0.03112,0.026285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-23,0.023,0.023,0.023,0.023,0.03082,0.026215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-24,0.0215,0.0215,0.019,0.019,0.03044,0.026105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-28,0.023,0.023,0.023,0.023,0.03014,0.026035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-29,0.023,0.023,0.023,0.023,0.02984,0.025965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-30,0.023,0.023,0.023,0.023,0.02954,0.025895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-03,0.023,0.023,0.023,0.023,0.02924,0.025725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-04,0.023,0.023,0.023,0.023,0.02894,0.025705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-05,0.023,0.023,0.023,0.023,0.02864,0.025685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-06,0.028,0.028,0.028,0.028,0.02844,0.025765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-07,0.023,0.023,0.023,0.023,0.02814,0.025795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-10,0.023,0.023,0.023,0.023,0.02784,0.025825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-11,0.023,0.023,0.023,0.023,0.02754,0.025855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-12,0.023,0.023,0.023,0.023,0.02724,0.025885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-13,0.023,0.023,0.023,0.023,0.02694,0.025915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-19,0.023,0.023,0.023,0.023,0.02664,0.025945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-20,0.023,0.023,0.023,0.023,0.02634,0.025975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-21,0.023,0.023,0.023,0.023,0.02604,0.026005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-24,0.023,0.023,0.023,0.023,0.02574,0.026035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-12,0.023,0.023,0.023,0.023,0.02542,0.026065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-13,0.023,0.023,0.023,0.023,0.02515,0.026095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-14,0.023,0.023,0.023,0.023,0.02481,0.026125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-17,0.023,0.023,0.023,0.023,0.02447,0.026155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-18,0.023,0.023,0.023,0.023,0.02447,0.026185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-19,0.023,0.023,0.023,0.023,0.0245,0.026215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-28,0.023,0.023,0.023,0.023,0.0244,0.026245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-02,0.023,0.023,0.023,0.023,0.0243,0.026345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-07,0.023,0.023,0.023,0.023,0.0242,0.026445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-08,0.023,0.023,0.023,0.023,0.0241,0.026545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-09,0.023,0.023,0.023,0.023,0.024,0.026645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-10,0.023,0.023,0.023,0.023,0.0239,0.026645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-11,0.023,0.023,0.023,0.023,0.0238,0.026645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-14,0.023,0.023,0.023,0.023,0.0237,0.026645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-15,0.023,0.025,0.023,0.025,0.02364,0.026765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-16,0.025,0.025,0.025,0.025,0.02358,0.026885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-17,0.025,0.025,0.025,0.025,0.02352,0.027005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-21,0.025,0.025,0.025,0.025,0.02346,0.027125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-22,0.0135,0.0135,0.0135,0.0135,0.02317,0.02713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-23,0.025,0.025,0.025,0.025,0.02314,0.02715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-24,0.002,0.002,0.002,0.002,0.02265,0.02694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-25,0.025,0.025,0.025,0.025,0.02262,0.02701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-28,0.025,0.025,0.025,0.025,0.02259,0.027055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-29,0.025,0.025,0.025,0.025,0.02263,0.027075,0.027908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-01,0.003,0.003,0.003,0.003,0.02223,0.026875,0.02767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-06,0.003,0.003,0.003,0.003,0.02183,0.026675,0.027535,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-13,0.002,0.002,0.002,0.002,0.02141,0.026465,0.02742,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-14,0.002,0.002,0.002,0.002,0.02099,0.026255,0.027305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-21,0.025,0.025,0.025,0.025,0.02113,0.026275,0.027305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-22,0.025,0.025,0.025,0.025,0.02117,0.026295,0.027305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-23,0.02,0.02,0.02,0.02,0.02111,0.026265,0.027205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-27,0.003,0.003,0.003,0.003,0.02071,0.025915,0.02712,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-29,0.003,0.003,0.003,0.003,0.02031,0.025565,0.027035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-02,0.025,0.025,0.025,0.025,0.02043,0.025435,0.027035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-03,0.025,0.025,0.025,0.025,0.02047,0.025305,0.027035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-04,0.025,0.025,0.025,0.025,0.02051,0.025175,0.027035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-05,0.025,0.025,0.025,0.025,0.02055,0.025045,0.027035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-06,0.025,0.025,0.025,0.025,0.02059,0.024915,0.027035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-09,0.003,0.003,0.003,0.003,0.02019,0.024565,0.026925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-11,0.025,0.025,0.025,0.025,0.02023,0.024435,0.026925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-12,0.025,0.025,0.025,0.025,0.02017,0.024305,0.026925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-13,0.016,0.016,0.016,0.016,0.02003,0.024085,0.026805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-16,0.025,0.025,0.025,0.025,0.02007,0.023955,0.026805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-18,0.025,0.025,0.025,0.025,0.02011,0.023825,0.026805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-19,0.025,0.025,0.025,0.025,0.02015,0.023695,0.02673,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-20,0.025,0.025,0.025,0.025,0.02019,0.023565,0.026655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-23,0.023,0.025,0.023,0.025,0.02023,0.023435,0.02653,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-24,0.025,0.025,0.025,0.025,0.02027,0.023305,0.02648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-25,0.02,0.025,0.02,0.025,0.02031,0.023175,0.02643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-26,0.025,0.025,0.025,0.025,0.02035,0.023045,0.026355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-27,0.025,0.025,0.025,0.025,0.02039,0.022905,0.02628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,0.025,0.025,0.025,0.025,0.02043,0.02279,0.02613,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-01,0.025,0.025,0.025,0.025,0.02047,0.02264,0.02598,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-02,0.025,0.025,0.025,0.025,0.02051,0.02249,0.02583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-03,0.03,0.03,0.025,0.025,0.02055,0.02251,0.02573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-04,0.025,0.025,0.025,0.025,0.02059,0.022545,0.02563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-07,0.025,0.025,0.025,0.025,0.02063,0.022515,0.02553,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-08,0.025,0.025,0.025,0.025,0.02067,0.022485,0.02543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-09,0.025,0.025,0.025,0.025,0.02071,0.022455,0.025355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-10,0.025,0.025,0.025,0.025,0.02075,0.022425,0.02528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-11,0.025,0.025,0.025,0.025,0.02079,0.022395,0.025205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-15,0.025,0.025,0.025,0.025,0.02083,0.022365,0.025105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-16,0.025,0.025,0.025,0.025,0.02087,0.022335,0.025005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-17,0.009,0.01,0.009,0.01,0.02061,0.022155,0.02483,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-18,0.011,0.011,0.011,0.011,0.02033,0.021985,0.02466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-22,0.02,0.02,0.02,0.02,0.02023,0.021905,0.024535,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-23,0.02,0.02,0.02,0.02,0.02013,0.021825,0.024485,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-24,0.011,0.011,0.011,0.011,0.01985,0.021655,0.02434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-25,0.011,0.011,0.011,0.011,0.0198,0.021485,0.02417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-28,0.011,0.011,0.0095,0.011,0.01952,0.02133,0.024025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-29,0.011,0.011,0.01,0.01,0.01968,0.021165,0.02395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-30,0.01,0.01,0.01,0.01,0.01938,0.021,0.023875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-31,0.01,0.01,0.01,0.01,0.01908,0.020835,0.0238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-01,0.01,0.01,0.01,0.01,0.01878,0.020705,0.023725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-04,0.01,0.01,0.01,0.01,0.01892,0.020575,0.02365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-05,0.01,0.01,0.01,0.01,0.01906,0.020445,0.023575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-06,0.01,0.01,0.01,0.01,0.01922,0.020315,0.0235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-07,0.01,0.01,0.01,0.01,0.01938,0.020185,0.0234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-08,0.01,0.01,0.01,0.01,0.01908,0.020105,0.0233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-08-11,0.01,0.01,0.01,0.01,0.01878,0.019975,0.0232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
