Date,SHIF1Y_Open,SHIF1Y_High,SHIF1Y_Low,SHIF1Y_Close,SHIF1Y_SMAVG (50)  on Close,SHIF1Y_SMAVG (100)  on Close,SHIF1Y_SMAVG (200)  on Close,SHIF3M_Open,SHIF3M_High,SHIF3M_Low,SHIF3M_Close,SHIF3M_SMAVG (50)  on Close,SHIF3M_SMAVG (100)  on Close,SHIF3M_SMAVG (200)  on Close
2009-05-26,1.8531,1.8531,1.8531,1.8531,1.8637,1.9478,3.0671,1.2181,1.2181,1.2181,1.2181,1.2186,1.3031,2.5292
2009-05-27,1.8529,1.8529,1.8529,1.8529,1.8627,1.9424,3.0529,1.2217,1.2217,1.2217,1.2217,1.2181,1.2972,2.5137
2009-05-31,1.8527,1.8527,1.8527,1.8527,1.8618,1.9374,3.0386,1.2226,1.2226,1.2226,1.2226,1.2176,1.2917,2.4982
2009-06-01,1.8519,1.8519,1.8519,1.8519,1.8608,1.9325,3.0243,1.2248,1.2248,1.2248,1.2248,1.2172,1.2865,2.4827
2009-06-02,1.8519,1.8519,1.8519,1.8519,1.86,1.9281,3.0101,1.225,1.225,1.225,1.225,1.2168,1.2817,2.4672
2009-06-03,1.8528,1.8528,1.8528,1.8528,1.8592,1.9238,2.9958,1.2249,1.2249,1.2249,1.2249,1.2165,1.2775,2.4517
2009-06-04,1.8532,1.8532,1.8532,1.8532,1.8584,1.9198,2.9815,1.2258,1.2258,1.2258,1.2258,1.2162,1.2735,2.4363
2009-06-05,1.8526,1.8526,1.8526,1.8526,1.8578,1.9161,2.9673,1.2274,1.2274,1.2274,1.2274,1.216,1.2699,2.4208
2009-06-08,1.8535,1.8535,1.8535,1.8535,1.8572,1.9126,2.953,1.2269,1.2269,1.2269,1.2269,1.2159,1.2666,2.4053
2009-06-09,1.853,1.853,1.853,1.853,1.8566,1.9093,2.9387,1.2243,1.2243,1.2243,1.2243,1.2157,1.2636,2.3899
2009-06-10,1.8535,1.8535,1.8535,1.8535,1.8561,1.9062,2.9245,1.2261,1.2261,1.2261,1.2261,1.2157,1.2609,2.3744
2009-06-11,1.8534,1.8534,1.8534,1.8534,1.8556,1.9032,2.9102,1.2272,1.2272,1.2272,1.2272,1.2157,1.2584,2.3589
2009-06-12,1.8533,1.8533,1.8533,1.8533,1.8551,1.9004,2.896,1.2303,1.2303,1.2303,1.2303,1.2158,1.256,2.3434
2009-06-15,1.8533,1.8533,1.8533,1.8533,1.8547,1.8977,2.8817,1.2323,1.2323,1.2323,1.2323,1.216,1.2538,2.328
2009-06-16,1.8534,1.8534,1.8534,1.8534,1.8543,1.8954,2.8674,1.2341,1.2341,1.2341,1.2341,1.2162,1.2518,2.3126
2009-06-17,1.8534,1.8534,1.8534,1.8534,1.854,1.8932,2.8532,1.2345,1.2345,1.2345,1.2345,1.2165,1.25,2.2971
2009-06-18,1.8544,1.8544,1.8544,1.8544,1.8537,1.8912,2.8389,1.2371,1.2371,1.2371,1.2371,1.2168,1.2483,2.2817
2009-06-19,1.8602,1.8602,1.8602,1.8602,1.8535,1.8894,2.8247,1.258,1.258,1.258,1.258,1.2176,1.2468,2.2664
2009-06-22,1.8639,1.8639,1.8639,1.8639,1.8536,1.8878,2.8105,1.2748,1.2748,1.2748,1.2748,1.2188,1.2457,2.2511
2009-06-23,1.8655,1.8655,1.8655,1.8655,1.8537,1.8863,2.7963,1.2825,1.2825,1.2825,1.2825,1.2202,1.2448,2.2359
2009-06-24,1.8663,1.8663,1.8663,1.8663,1.8538,1.8849,2.7821,1.2908,1.2908,1.2908,1.2908,1.2217,1.244,2.2208
2009-06-25,1.8666,1.8666,1.8666,1.8666,1.854,1.8836,2.7679,1.2925,1.2925,1.2925,1.2925,1.2233,1.2435,2.2057
2009-06-26,1.8672,1.8672,1.8672,1.8672,1.8542,1.8824,2.7538,1.2978,1.2978,1.2978,1.2978,1.225,1.243,2.1906
2009-06-29,1.8678,1.8678,1.8678,1.8678,1.8545,1.8813,2.7396,1.3068,1.3068,1.3068,1.3068,1.227,1.2427,2.1756
2009-06-30,1.8688,1.8688,1.8688,1.8688,1.8548,1.8802,2.7254,1.3179,1.3179,1.3179,1.3179,1.2291,1.2425,2.1606
2009-07-01,1.8698,1.8698,1.8698,1.8698,1.8551,1.8792,2.7112,1.3215,1.3215,1.3215,1.3215,1.2313,1.2425,2.1456
2009-07-02,1.8709,1.8709,1.8709,1.8709,1.8554,1.8783,2.6971,1.323,1.323,1.323,1.323,1.2335,1.2424,2.1306
2009-07-03,1.8712,1.8712,1.8712,1.8712,1.8557,1.8775,2.6829,1.3263,1.3263,1.3263,1.3263,1.2358,1.2426,2.1157
2009-07-06,1.8727,1.8727,1.8727,1.8727,1.8562,1.8767,2.6688,1.3298,1.3298,1.3298,1.3298,1.2381,1.2428,2.1007
2009-07-07,1.8762,1.8762,1.8762,1.8762,1.8567,1.876,2.6547,1.3361,1.3361,1.3361,1.3361,1.2406,1.2431,2.0859
2009-07-08,1.878,1.878,1.878,1.878,1.8572,1.8753,2.6407,1.3428,1.3428,1.3428,1.3428,1.2432,1.2435,2.0711
2009-07-09,1.8948,1.8948,1.8948,1.8948,1.858,1.8748,2.6267,1.3681,1.3681,1.3681,1.3681,1.2463,1.2443,2.0565
2009-07-10,1.9096,1.9096,1.9096,1.9096,1.8592,1.8745,2.6129,1.3836,1.3836,1.3836,1.3836,1.2497,1.2452,2.0419
2009-07-13,1.9233,1.9233,1.9233,1.9233,1.8606,1.8743,2.5991,1.4037,1.4037,1.4037,1.4037,1.2534,1.2463,2.0275
2009-07-14,1.9331,1.9331,1.9331,1.9331,1.8622,1.8742,2.5854,1.4112,1.4112,1.4112,1.4112,1.2574,1.2476,2.013
2009-07-15,1.9434,1.9434,1.9434,1.9434,1.8641,1.8743,2.5717,1.4245,1.4245,1.4245,1.4245,1.2615,1.249,1.9986
2009-07-16,1.9548,1.9548,1.9548,1.9548,1.8661,1.8745,2.5581,1.4429,1.4429,1.4429,1.4429,1.2661,1.2506,1.9842
2009-07-17,1.9735,1.9735,1.9735,1.9735,1.8685,1.8749,2.5446,1.4757,1.4757,1.4757,1.4757,1.2714,1.2526,1.9701
2009-07-20,1.9909,1.9909,1.9909,1.9909,1.8712,1.8755,2.5312,1.5107,1.5107,1.5107,1.5107,1.2774,1.2549,1.9561
2009-07-21,2.0187,2.0187,2.0187,2.0187,1.8745,1.8763,2.5179,1.5667,1.5667,1.5667,1.5667,1.2845,1.2578,1.9424
2009-07-22,2.034,2.034,2.034,2.034,1.8781,1.8774,2.5047,1.5898,1.5898,1.5898,1.5898,1.2921,1.2609,1.9289
2009-07-23,2.0453,2.0453,2.0453,2.0453,1.882,1.8786,2.4916,1.6051,1.6051,1.6051,1.6051,1.3,1.2643,1.9154
2009-07-24,2.0526,2.0526,2.0526,2.0526,1.886,1.8799,2.4785,1.6137,1.6137,1.6137,1.6137,1.3081,1.2677,1.9019
2009-07-27,2.0619,2.0619,2.0619,2.0619,1.8902,1.8813,2.4657,1.6269,1.6269,1.6269,1.6269,1.3166,1.2712,1.8887
2009-07-28,2.0708,2.0708,2.0708,2.0708,1.8946,1.8828,2.4531,1.6414,1.6414,1.6414,1.6414,1.3253,1.275,1.8756
2009-07-29,2.0807,2.0807,2.0807,2.0807,1.8992,1.8844,2.4405,1.6523,1.6523,1.6523,1.6523,1.3343,1.2788,1.8626
2009-07-30,2.092,2.092,2.092,2.092,1.904,1.8862,2.428,1.663,1.663,1.663,1.663,1.3434,1.2828,1.8496
2009-07-31,2.1009,2.1009,2.1009,2.1009,1.909,1.8881,2.4156,1.6713,1.6713,1.6713,1.6713,1.3527,1.2869,1.8368
2009-08-03,2.1128,2.1128,2.1128,2.1128,1.9143,1.8901,2.4033,1.6815,1.6815,1.6815,1.6815,1.3622,1.2911,1.8241
2009-08-04,2.1216,2.1216,2.1216,2.1216,1.9196,1.8922,2.3911,1.6894,1.6894,1.6894,1.6894,1.3717,1.2955,1.8115
2009-08-05,2.1276,2.1276,2.1276,2.1276,1.9251,1.8944,2.379,1.695,1.695,1.695,1.695,1.3812,1.2999,1.799
2009-08-06,2.1334,2.1334,2.1334,2.1334,1.9307,1.8967,2.3668,1.7054,1.7054,1.7054,1.7054,1.3909,1.3045,1.7865
2009-08-07,2.1408,2.1408,2.1408,2.1408,1.9365,1.8991,2.3548,1.7135,1.7135,1.7135,1.7135,1.4007,1.3092,1.7741
2009-08-10,2.1479,2.1479,2.1479,2.1479,1.9424,1.9016,2.3428,1.7206,1.7206,1.7206,1.7206,1.4107,1.3139,1.7618
2009-08-11,2.1534,2.1534,2.1534,2.1534,1.9485,1.9042,2.3308,1.7279,1.7279,1.7279,1.7279,1.4207,1.3188,1.7495
2009-08-12,2.1575,2.1575,2.1575,2.1575,1.9545,1.9069,2.3189,1.7285,1.7285,1.7285,1.7285,1.4308,1.3236,1.7373
2009-08-13,2.1607,2.1607,2.1607,2.1607,1.9607,1.9096,2.3071,1.7319,1.7319,1.7319,1.7319,1.4409,1.3286,1.7253
2009-08-14,2.1662,2.1662,2.1662,2.1662,1.967,1.9124,2.2953,1.7336,1.7336,1.7336,1.7336,1.451,1.3335,1.7133
2009-08-17,2.1718,2.1718,2.1718,2.1718,1.9733,1.9152,2.2837,1.7371,1.7371,1.7371,1.7371,1.4612,1.3386,1.7015
2009-08-18,2.1749,2.1749,2.1749,2.1749,1.9798,1.9182,2.2724,1.7391,1.7391,1.7391,1.7391,1.4715,1.3436,1.6898
2009-08-19,2.1769,2.1769,2.1769,2.1769,1.9862,1.9212,2.2611,1.7391,1.7391,1.7391,1.7391,1.4818,1.3487,1.6784
2009-08-20,2.1788,2.1788,2.1788,2.1788,1.9927,1.9242,2.2498,1.7366,1.7366,1.7366,1.7366,1.492,1.3538,1.667
2009-08-21,2.1799,2.1799,2.1799,2.1799,1.9993,1.9272,2.2387,1.7335,1.7335,1.7335,1.7335,1.502,1.3589,1.6557
2009-08-24,2.1799,2.1799,2.1799,2.1799,2.0058,1.9303,2.2275,1.7324,1.7324,1.7324,1.7324,1.512,1.364,1.6445
2009-08-25,2.179,2.179,2.179,2.179,2.0123,1.9333,2.2165,1.7316,1.7316,1.7316,1.7316,1.522,1.3691,1.6333
2009-08-26,2.1789,2.1789,2.1789,2.1789,2.0188,1.9364,2.2054,1.7334,1.7334,1.7334,1.7334,1.532,1.3742,1.6223
2009-08-27,2.1785,2.1785,2.1785,2.1785,2.0253,1.9395,2.1945,1.7333,1.7333,1.7333,1.7333,1.5419,1.3794,1.6114
2009-08-28,2.1783,2.1783,2.1783,2.1783,2.0317,1.9426,2.1835,1.7327,1.7327,1.7327,1.7327,1.5514,1.3845,1.6007
2009-08-31,2.1798,2.1798,2.1798,2.1798,2.038,1.9458,2.1727,1.7334,1.7334,1.7334,1.7334,1.5606,1.3897,1.5902
2009-09-01,2.1806,2.1806,2.1806,2.1806,2.0443,1.949,2.1619,1.7358,1.7358,1.7358,1.7358,1.5696,1.3949,1.5798
2009-09-02,2.1813,2.1813,2.1813,2.1813,2.0506,1.9522,2.1512,1.7385,1.7385,1.7385,1.7385,1.5786,1.4002,1.5696
2009-09-03,2.1822,2.1822,2.1822,2.1822,2.0569,1.9555,2.1407,1.7404,1.7404,1.7404,1.7404,1.5875,1.4054,1.5597
2009-09-04,2.1817,2.1817,2.1817,2.1817,2.0632,1.9587,2.1303,1.742,1.742,1.742,1.742,1.5964,1.4107,1.55
2009-09-07,2.1817,2.1817,2.1817,2.1817,2.0695,1.962,2.1201,1.742,1.7433,1.742,1.7433,1.6051,1.416,1.5405
2009-09-08,2.1822,2.1822,2.1822,2.1822,2.0757,1.9653,2.1101,1.7439,1.7439,1.7439,1.7439,1.6137,1.4214,1.5312
2009-09-09,2.1826,2.1826,2.1826,2.1826,2.082,1.9686,2.1003,1.7441,1.7441,1.7441,1.7441,1.6221,1.4267,1.5222
2009-09-10,2.1826,2.1826,2.1826,2.1826,2.0882,1.9718,2.0906,1.745,1.745,1.745,1.745,1.6306,1.4321,1.5133
2009-09-11,2.1834,2.1834,2.1834,2.1834,2.0945,1.9751,2.0811,1.7449,1.7449,1.7449,1.7449,1.6389,1.4374,1.5047
2009-09-14,2.1837,2.1837,2.1837,2.1837,2.1007,1.9784,2.0754,1.7458,1.7458,1.7458,1.7458,1.6473,1.4427,1.4993
2009-09-15,2.1855,2.1855,2.1855,2.1855,2.1069,1.9818,2.07,1.7483,1.7483,1.7483,1.7483,1.6555,1.448,1.4943
2009-09-16,2.1878,2.1878,2.1878,2.1878,2.1131,1.9851,2.065,1.7501,1.7501,1.7501,1.7501,1.6636,1.4534,1.4895
2009-09-17,2.1906,2.1906,2.1906,2.1906,2.119,1.9885,2.0601,1.7523,1.7523,1.7523,1.7523,1.6713,1.4588,1.4848
2009-09-18,2.1917,2.1917,2.1917,2.1917,2.1246,1.9919,2.0555,1.7539,1.7539,1.7539,1.7539,1.6787,1.4642,1.4802
2009-09-21,2.194,2.194,2.194,2.194,2.1301,1.9953,2.0509,1.756,1.756,1.756,1.756,1.6858,1.4696,1.4757
2009-09-22,2.1951,2.1951,2.1951,2.1951,2.1353,1.9988,2.0466,1.7574,1.7574,1.7574,1.7574,1.6927,1.475,1.4714
2009-09-23,2.1963,2.1963,2.1963,2.1963,2.1404,2.0022,2.0424,1.7597,1.7597,1.7597,1.7597,1.6994,1.4805,1.4673
2009-09-24,2.1971,2.1971,2.1971,2.1971,2.1452,2.0056,2.0384,1.7616,1.7616,1.7616,1.7616,1.7058,1.4859,1.4633
2009-09-25,2.1978,2.1978,2.1978,2.1978,2.1497,2.0091,2.0345,1.7635,1.7635,1.7635,1.7635,1.7115,1.4915,1.4595
2009-09-27,2.1979,2.1979,2.1979,2.1979,2.1538,2.0125,2.0308,1.7639,1.7639,1.7639,1.7639,1.7166,1.497,1.4561
2009-09-28,2.1979,2.1979,2.1979,2.1979,2.1574,2.016,2.0272,1.7639,1.7639,1.7639,1.7639,1.7205,1.5025,1.453
2009-09-29,2.1982,2.1982,2.1982,2.1982,2.1607,2.0194,2.0238,1.7657,1.7657,1.7657,1.7657,1.7241,1.5081,1.4501
2009-09-30,2.2,2.2,2.2,2.2,2.1638,2.0229,2.0205,1.7687,1.7687,1.7687,1.7687,1.7273,1.5137,1.4473
2009-10-09,2.2022,2.2022,2.2022,2.2022,2.1668,2.0264,2.0174,1.7703,1.7703,1.7703,1.7703,1.7305,1.5193,1.4448
2009-10-10,2.2039,2.2039,2.2039,2.2039,2.1696,2.0299,2.0145,1.7712,1.7712,1.7712,1.7712,1.7334,1.525,1.4424
2009-10-12,2.2078,2.2078,2.2078,2.2078,2.1724,2.0335,2.0117,1.7716,1.7716,1.7716,1.7716,1.736,1.5306,1.4403
2009-10-13,2.2086,2.2086,2.2086,2.2086,2.1749,2.0371,2.0091,1.7725,1.7725,1.7725,1.7725,1.7384,1.5363,1.4383
2009-10-14,2.2089,2.2089,2.2089,2.2089,2.1773,2.0406,2.0069,1.7729,1.7729,1.7729,1.7729,1.7406,1.542,1.4368
2009-10-15,2.2112,2.2112,2.2112,2.2112,2.1795,2.0442,2.0051,1.7743,1.7743,1.7743,1.7743,1.7426,1.5477,1.4357
2009-10-16,2.2139,2.2139,2.2139,2.2139,2.1815,2.0479,2.0037,1.7762,1.7762,1.7762,1.7762,1.7445,1.5534,1.4349
2009-10-19,2.2152,2.2152,2.2152,2.2152,2.1834,2.0515,2.0025,1.7794,1.7794,1.7794,1.7794,1.7463,1.559,1.4342
2009-10-20,2.2175,2.2175,2.2175,2.2175,2.1852,2.0551,2.0015,1.7812,1.7812,1.7812,1.7812,1.748,1.5646,1.4339
2009-10-21,2.2191,2.2191,2.2191,2.2191,2.1869,2.0588,2.0006,1.7818,1.7818,1.7818,1.7818,1.7496,1.5702,1.4337
2009-10-22,2.2204,2.2204,2.2204,2.2204,2.1885,2.0625,1.9999,1.7812,1.7812,1.7812,1.7812,1.7509,1.5758,1.4338
2009-10-23,2.2207,2.2207,2.2207,2.2207,2.1899,2.0662,1.9994,1.7821,1.7821,1.7821,1.7821,1.7522,1.5814,1.4339
2009-10-26,2.2209,2.2209,2.2209,2.2209,2.1913,2.0699,1.999,1.784,1.784,1.784,1.784,1.7533,1.587,1.4344
2009-10-27,2.2213,2.2213,2.2213,2.2213,2.1925,2.0735,1.9987,1.7861,1.7861,1.7861,1.7861,1.7544,1.5926,1.435
2009-10-28,2.2216,2.2216,2.2216,2.2216,2.1938,2.0772,1.9985,1.7883,1.7883,1.7883,1.7883,1.7556,1.5982,1.4359
2009-10-29,2.2219,2.2219,2.2219,2.2219,2.1949,2.0809,1.9985,1.7884,1.7884,1.7884,1.7884,1.7566,1.6038,1.4369
2009-10-30,2.2221,2.2221,2.2221,2.2221,2.1959,2.0846,1.9986,1.7894,1.7894,1.7894,1.7894,1.7577,1.6095,1.4381
2009-11-02,2.2226,2.2226,2.2226,2.2226,2.1968,2.0883,1.9988,1.7911,1.7911,1.7911,1.7911,1.7587,1.6151,1.4394
2009-11-03,2.2231,2.2231,2.2231,2.2231,2.1978,2.092,1.9991,1.792,1.792,1.792,1.792,1.7598,1.6208,1.4409
2009-11-04,2.2233,2.2233,2.2233,2.2233,2.1986,2.0957,1.9994,1.7927,1.7927,1.7927,1.7927,1.7609,1.6264,1.4424
2009-11-05,2.2245,2.2245,2.2245,2.2245,2.1995,2.0994,1.9999,1.7933,1.7933,1.7933,1.7933,1.7621,1.6321,1.444
2009-11-06,2.2245,2.2245,2.2245,2.2245,2.2004,2.1031,2.0004,1.794,1.794,1.794,1.794,1.7633,1.6377,1.4458
2009-11-09,2.2251,2.2251,2.2251,2.2251,2.2014,2.1068,2.0011,1.7955,1.7955,1.7955,1.7955,1.7646,1.6433,1.4476
2009-11-10,2.2269,2.2269,2.2269,2.2269,2.2023,2.1106,2.0019,1.7971,1.7971,1.7971,1.7971,1.7659,1.6489,1.4494
2009-11-11,2.2275,2.2275,2.2275,2.2275,2.2033,2.1143,2.0028,1.7968,1.7968,1.7968,1.7968,1.7672,1.6545,1.4514
2009-11-12,2.2277,2.2277,2.2277,2.2277,2.2043,2.118,2.0037,1.7967,1.7967,1.7967,1.7967,1.7684,1.6599,1.4534
2009-11-13,2.2277,2.2277,2.2277,2.2277,2.2052,2.1216,2.0047,1.7957,1.7957,1.7957,1.7957,1.7697,1.6651,1.4554
2009-11-16,2.2302,2.2302,2.2302,2.2302,2.2062,2.1253,2.0058,1.7977,1.7977,1.7977,1.7977,1.7709,1.6703,1.4575
2009-11-17,2.232,2.232,2.232,2.232,2.2072,2.1289,2.0069,1.798,1.798,1.798,1.798,1.7721,1.6753,1.4597
2009-11-18,2.2337,2.2337,2.2337,2.2337,2.2083,2.1326,2.0081,1.7985,1.7985,1.7985,1.7985,1.7733,1.6804,1.4619
2009-11-19,2.2361,2.2361,2.2361,2.2361,2.2094,2.1363,2.0093,1.8007,1.8007,1.8007,1.8007,1.7745,1.6854,1.4642
2009-11-20,2.2367,2.2367,2.2367,2.2367,2.2105,2.14,2.0106,1.8021,1.8021,1.8021,1.8021,1.7756,1.6904,1.4665
2009-11-23,2.2369,2.2369,2.2369,2.2369,2.2116,2.1437,2.0119,1.8036,1.8036,1.8036,1.8036,1.7768,1.6952,1.4689
2009-11-24,2.2374,2.2374,2.2374,2.2374,2.2127,2.1473,2.0133,1.804,1.804,1.804,1.804,1.778,1.7001,1.4713
2009-11-25,2.2376,2.2376,2.2376,2.2376,2.2138,2.151,2.0146,1.8044,1.8044,1.8044,1.8044,1.7792,1.7049,1.4737
2009-11-26,2.2377,2.2377,2.2377,2.2377,2.2148,2.1547,2.0161,1.8031,1.8031,1.8031,1.8031,1.7804,1.7097,1.4761
2009-11-27,2.2369,2.2369,2.2369,2.2369,2.2159,2.1583,2.0175,1.8047,1.8047,1.8047,1.8047,1.7816,1.7144,1.4786
2009-11-30,2.2383,2.2383,2.2383,2.2383,2.217,2.1619,2.019,1.8064,1.8064,1.8064,1.8064,1.7827,1.7191,1.4811
2009-12-01,2.2388,2.2388,2.2388,2.2388,2.218,2.1655,2.0204,1.8082,1.8082,1.8082,1.8082,1.7839,1.7238,1.4836
2009-12-02,2.2392,2.2392,2.2392,2.2392,2.219,2.169,2.0219,1.8085,1.8085,1.8085,1.8085,1.785,1.7282,1.4862
2009-12-03,2.2397,2.2397,2.2397,2.2397,2.2199,2.1723,2.0234,1.8092,1.8092,1.8092,1.8092,1.7861,1.7324,1.4888
2009-12-04,2.24,2.24,2.24,2.24,2.2208,2.1754,2.0249,1.8102,1.8102,1.8102,1.8102,1.7872,1.7365,1.4914
2009-12-07,2.24,2.24,2.24,2.24,2.2217,2.1785,2.0264,1.8102,1.8102,1.8102,1.8102,1.7882,1.7405,1.494
2009-12-08,2.2409,2.2409,2.2409,2.2409,2.2226,2.1815,2.0279,1.8114,1.8114,1.8114,1.8114,1.7893,1.7443,1.4967
2009-12-09,2.2417,2.2417,2.2417,2.2417,2.2235,2.1844,2.0294,1.812,1.812,1.812,1.812,1.7903,1.748,1.4993
2009-12-10,2.2429,2.2429,2.2429,2.2429,2.2244,2.1871,2.031,1.8137,1.8137,1.8137,1.8137,1.7913,1.7514,1.502
2009-12-11,2.2442,2.2442,2.2442,2.2442,2.2253,2.1896,2.0325,1.8152,1.8152,1.8152,1.8152,1.7923,1.7545,1.5047
2009-12-14,2.2451,2.2451,2.2451,2.2451,2.2263,2.1918,2.0341,1.8157,1.8157,1.8157,1.8157,1.7934,1.757,1.5074
2009-12-15,2.2465,2.2465,2.2465,2.2465,2.2273,2.194,2.0357,1.8171,1.8171,1.8171,1.8171,1.7944,1.7592,1.5101
2009-12-16,2.248,2.248,2.248,2.248,2.2282,2.196,2.0373,1.8183,1.8183,1.8183,1.8183,1.7954,1.7614,1.5128
2009-12-17,2.2487,2.2487,2.2487,2.2487,2.2291,2.198,2.0389,1.8189,1.8189,1.8189,1.8189,1.7963,1.7634,1.5155
2009-12-18,2.2491,2.2491,2.2491,2.2491,2.23,2.1998,2.0406,1.8193,1.8193,1.8193,1.8193,1.7973,1.7653,1.5183
2009-12-21,2.2492,2.2492,2.2492,2.2492,2.2309,2.2016,2.0422,1.8194,1.8194,1.8194,1.8194,1.7983,1.7671,1.521
2009-12-22,2.2492,2.2492,2.2492,2.2492,2.2317,2.2033,2.0439,1.8215,1.8215,1.8215,1.8215,1.7992,1.7688,1.5238
2009-12-23,2.2497,2.2497,2.2497,2.2497,2.2325,2.2049,2.0456,1.8264,1.8264,1.8264,1.8264,1.8003,1.7704,1.5266
2009-12-24,2.25,2.25,2.25,2.25,2.2333,2.2064,2.0472,1.8292,1.8292,1.8292,1.8292,1.8014,1.772,1.5295
2009-12-25,2.2501,2.2501,2.2501,2.2501,2.234,2.2077,2.0489,1.8284,1.8284,1.8284,1.8284,1.8025,1.7735,1.5323
2009-12-28,2.2501,2.2501,2.2501,2.2501,2.2347,2.209,2.0506,1.8305,1.8305,1.8305,1.8305,1.8035,1.7749,1.5352
2009-12-29,2.2502,2.2502,2.2502,2.2502,2.2354,2.2103,2.0523,1.8318,1.8318,1.8318,1.8318,1.8045,1.7763,1.5381
2009-12-30,2.2502,2.2502,2.2502,2.2502,2.236,2.2114,2.0541,1.8324,1.8324,1.8324,1.8324,1.8055,1.7775,1.541
2009-12-31,2.2502,2.2502,2.2502,2.2502,2.2366,2.2125,2.0558,1.8319,1.8319,1.8319,1.8319,1.8065,1.7787,1.5439
2010-01-04,2.2502,2.2502,2.2502,2.2502,2.2372,2.2135,2.0576,1.8312,1.8312,1.8312,1.8312,1.8075,1.7798,1.5469
2010-01-05,2.2501,2.2501,2.2501,2.2501,2.2377,2.2145,2.0594,1.8298,1.8298,1.8298,1.8298,1.8084,1.7808,1.5498
2010-01-06,2.2501,2.2501,2.2501,2.2501,2.2383,2.2154,2.0611,1.8288,1.8288,1.8288,1.8288,1.8093,1.7818,1.5527
2010-01-07,2.2551,2.2551,2.2551,2.2551,2.239,2.2164,2.063,1.8321,1.8321,1.8321,1.8321,1.8101,1.7828,1.5557
2010-01-08,2.2594,2.2594,2.2594,2.2594,2.2397,2.2173,2.0648,1.8369,1.8369,1.8369,1.8369,1.8111,1.7839,1.5587
2010-01-11,2.2629,2.2629,2.2629,2.2629,2.2406,2.2182,2.0667,1.8403,1.8403,1.8403,1.8403,1.8121,1.7849,1.5617
2010-01-12,2.2682,2.2682,2.2682,2.2682,2.2415,2.2192,2.0687,1.8439,1.8439,1.8439,1.8439,1.8132,1.786,1.5648
2010-01-13,2.2802,2.2802,2.2802,2.2802,2.2426,2.2202,2.0707,1.8522,1.8522,1.8522,1.8522,1.8144,1.7871,1.5679
2010-01-14,2.2869,2.2869,2.2869,2.2869,2.2439,2.2213,2.0727,1.8584,1.8584,1.8584,1.8584,1.8157,1.7883,1.5711
2010-01-15,2.2916,2.2916,2.2916,2.2916,2.2452,2.2224,2.0748,1.8649,1.8649,1.8649,1.8649,1.8171,1.7896,1.5743
2010-01-18,2.296,2.296,2.296,2.296,2.2467,2.2235,2.0769,1.8674,1.8674,1.8674,1.8674,1.8186,1.791,1.5775
2010-01-19,2.3027,2.3027,2.3027,2.3027,2.2482,2.2248,2.0791,1.8723,1.8723,1.8723,1.8723,1.8201,1.7924,1.5807
2010-01-20,2.312,2.312,2.312,2.312,2.2499,2.2261,2.0813,1.875,1.875,1.875,1.875,1.8217,1.7938,1.584
2010-01-21,2.3176,2.3176,2.3176,2.3176,2.2517,2.2275,2.0835,1.8819,1.8819,1.8819,1.8819,1.8234,1.7953,1.5873
2010-01-22,2.3213,2.3213,2.3213,2.3213,2.2536,2.2289,2.0858,1.8866,1.8866,1.8866,1.8866,1.8252,1.7968,1.5907
2010-01-25,2.3237,2.3238,2.3237,2.3238,2.2555,2.2304,2.0881,1.889,1.889,1.889,1.889,1.8271,1.7984,1.594
2010-01-26,2.3261,2.3261,2.3261,2.3261,2.2574,2.2318,2.0904,1.893,1.893,1.893,1.893,1.829,1.8,1.5974
2010-01-27,2.3286,2.3286,2.3286,2.3286,2.2594,2.2333,2.0928,1.8963,1.8963,1.8963,1.8963,1.8309,1.8015,1.6008
2010-01-28,2.3311,2.3311,2.3311,2.3311,2.2613,2.2348,2.0951,1.9017,1.9017,1.9017,1.9017,1.833,1.8031,1.6043
2010-01-29,2.3326,2.3326,2.3326,2.3326,2.2632,2.2363,2.0975,1.9048,1.9048,1.9048,1.9048,1.8351,1.8048,1.6077
2010-02-01,2.3332,2.3332,2.3332,2.3332,2.2652,2.2378,2.0999,1.9074,1.9074,1.9074,1.9074,1.8372,1.8064,1.6112
2010-02-02,2.3339,2.3339,2.3339,2.3339,2.2671,2.2393,2.1023,1.9074,1.9074,1.9074,1.9074,1.8393,1.808,1.6147
2010-02-03,2.3336,2.3336,2.3336,2.3336,2.269,2.2408,2.1047,1.9081,1.9081,1.9081,1.9081,1.8413,1.8097,1.6182
2010-02-04,2.334,2.334,2.334,2.334,2.271,2.2424,2.1071,1.9061,1.9061,1.9061,1.9061,1.8434,1.8113,1.6217
2010-02-05,2.3348,2.3348,2.3348,2.3348,2.2729,2.2439,2.1095,1.9051,1.9051,1.9051,1.9051,1.8454,1.8129,1.6251
2010-02-08,2.3359,2.3359,2.3359,2.3359,2.2749,2.2454,2.1119,1.9055,1.9055,1.9055,1.9055,1.8474,1.8145,1.6286
2010-02-09,2.337,2.337,2.337,2.337,2.2769,2.2469,2.1143,1.9128,1.9128,1.9128,1.9128,1.8496,1.8161,1.6321
2010-02-10,2.3378,2.3378,2.3378,2.3378,2.2788,2.2484,2.1168,1.9203,1.9203,1.9203,1.9203,1.8518,1.8178,1.6356
2010-02-11,2.3445,2.3445,2.3445,2.3445,2.2809,2.2499,2.1192,1.9305,1.9305,1.9305,1.9305,1.8542,1.8196,1.6392
