Date,GACGB3M_Close,GACGB2_Close,GACGB5_Close,GACGB10_Close,GACGB30_Close
8/23/2002,,5.2,5.485,5.845,
8/26/2002,,5.18,5.47,5.85,
8/27/2002,,5.145,5.43,5.81,
8/28/2002,,5.23,5.513,5.88,
8/29/2002,,5.175,5.45,5.82,
8/30/2002,,5.113,5.39,5.778,
9/2/2002,,5.06,5.33,5.715,
9/3/2002,,4.938,5.2,5.598,
9/4/2002,,4.865,5.11,5.5,
9/5/2002,,4.89,5.13,5.493,
9/6/2002,,4.825,5.055,5.415,
9/9/2002,,4.943,5.17,5.528,
9/10/2002,,5.025,5.248,5.58,
9/11/2002,,5.06,5.275,5.595,
9/12/2002,,5.22,5.445,5.678,
9/13/2002,,5.078,5.295,5.508,
9/16/2002,,5.02,5.25,5.49,
9/17/2002,,5.14,5.36,5.585,
9/18/2002,,5.03,5.24,5.49,
9/19/2002,,5.003,5.218,5.48,
9/20/2002,,4.918,5.128,5.405,
9/23/2002,,4.875,5.085,5.355,
9/24/2002,,4.892,5.095,5.32,
9/25/2002,,4.843,5.04,5.28,
9/26/2002,,4.945,5.17,5.44,
9/27/2002,,4.973,5.193,5.46,
9/30/2002,,4.848,5.128,5.35,
10/1/2002,,4.833,5.123,5.365,
10/2/2002,,4.925,5.24,5.485,
10/3/2002,,4.87,5.19,5.46,
10/4/2002,,4.878,5.218,5.49,
10/8/2002,,4.875,5.22,5.525,
10/9/2002,,4.928,5.283,5.588,
10/10/2002,,4.843,5.193,5.463,
10/11/2002,,4.885,5.245,5.53,
10/14/2002,,4.955,5.33,5.63,
10/15/2002,,4.965,5.338,5.638,
10/16/2002,,5.09,5.47,5.813,
10/17/2002,,5.155,5.555,5.925,
10/18/2002,,5.128,5.535,5.913,
10/21/2002,,5.09,5.483,5.87,
10/22/2002,,5.213,5.593,5.955,
10/23/2002,,5.183,5.57,5.94,
10/24/2002,,5.13,5.495,5.895,
10/25/2002,,5.06,5.423,5.83,
10/28/2002,,4.95,5.325,5.785,
10/29/2002,,4.83,5.165,5.65,
10/30/2002,,4.868,5.225,5.655,
10/31/2002,,4.76,5.113,5.535,
11/1/2002,,4.725,5.085,5.475,
11/4/2002,,4.833,5.178,5.6,
11/5/2002,,4.85,5.213,5.665,
11/6/2002,,4.835,5.21,5.65,
11/7/2002,,4.79,5.12,5.505,
11/8/2002,,4.78,5.115,5.5,
11/11/2002,,4.615,4.93,5.283,
11/12/2002,,4.685,4.985,5.365,
11/13/2002,,4.625,4.93,5.275,
11/14/2002,,4.645,4.95,5.285,
11/15/2002,,4.773,5.078,5.448,
11/18/2002,,4.71,5.03,5.41,
11/19/2002,,4.705,5.015,5.405,
11/20/2002,,4.79,5.115,5.47,
11/21/2002,,4.805,5.155,5.535,
11/22/2002,,4.865,5.22,5.613,
11/25/2002,,4.88,5.26,5.69,
11/26/2002,,4.773,5.14,5.555,
11/27/2002,,4.893,5.263,5.695,
11/28/2002,,4.875,5.26,5.69,
11/29/2002,,4.88,5.275,5.715,
12/2/2002,,4.885,5.27,5.7,
12/3/2002,,4.88,5.268,5.705,
12/4/2002,,4.805,5.185,5.595,
12/5/2002,,4.765,5.135,5.555,
12/6/2002,,4.763,5.133,5.543,
12/9/2002,,4.648,5.005,5.44,
12/10/2002,,4.708,5.073,5.505,
12/11/2002,,4.665,5.03,5.475,
12/12/2002,,4.655,5.015,5.448,
12/13/2002,,4.633,4.983,5.383,
12/16/2002,,4.71,5.04,5.455,
12/17/2002,,4.67,5.008,5.44,
12/18/2002,,4.55,4.835,5.295,
12/19/2002,,4.545,4.795,5.23,
12/20/2002,,4.605,4.805,5.225,
12/23/2002,,4.603,4.803,5.195,
12/24/2002,,4.655,4.835,5.255,
12/27/2002,,4.57,4.758,5.16,
12/30/2002,,4.54,4.725,5.108,
12/31/2002,,4.6,4.77,5.17,
1/2/2003,,4.605,4.765,5.16,
1/3/2003,,4.765,4.985,5.392,
1/6/2003,,4.788,5.005,5.355,
1/7/2003,,4.72,4.928,5.268,
1/8/2003,,4.7,4.883,5.22,
1/9/2003,,4.748,4.935,5.27,
1/10/2003,,4.77,5,5.403,
1/13/2003,,4.778,4.995,5.418,
1/14/2003,,4.725,4.945,5.37,
1/15/2003,,4.713,4.92,5.34,
1/16/2003,,4.745,4.955,5.38,
1/17/2003,,4.713,4.933,5.335,
1/20/2003,,4.628,4.838,5.243,
1/21/2003,,4.643,4.84,5.27,
1/22/2003,,4.59,4.753,5.17,
1/23/2003,,4.618,4.835,5.223,
1/24/2003,,4.58,4.765,5.178,
1/28/2003,,4.643,4.795,5.198,
1/29/2003,,4.595,4.755,5.175,
1/30/2003,,4.615,4.785,5.28,
1/31/2003,,4.645,4.825,5.25,
2/3/2003,,4.645,4.828,5.25,
2/4/2003,,4.573,4.77,5.14,
2/5/2003,,4.585,4.763,5.165,
2/6/2003,,4.465,4.615,5.083,
2/7/2003,,4.515,4.685,5.13,
2/10/2003,,4.575,4.768,5.25,
2/11/2003,,4.53,4.698,5.198,
2/12/2003,,4.468,4.643,5.15,
2/13/2003,,4.49,4.673,5.158,
2/14/2003,,4.49,4.673,5.17,
2/17/2003,,4.56,4.793,5.305,
2/18/2003,,4.54,4.768,5.255,
2/19/2003,,4.508,4.728,5.185,
2/20/2003,,4.47,4.69,5.158,
2/21/2003,,4.473,4.68,5.145,
2/24/2003,,4.473,4.685,5.16,
2/25/2003,,4.448,4.66,5.133,
2/26/2003,,4.41,4.635,5.105,
2/27/2003,,4.38,4.588,5.083,
2/28/2003,,4.398,4.585,5.078,
3/3/2003,,4.358,4.55,5.04,
3/4/2003,,4.35,4.538,5.01,
3/5/2003,,4.378,4.553,5.018,
3/6/2003,,4.423,4.613,5.115,
3/7/2003,,4.43,4.655,5.155,
3/10/2003,,4.303,4.49,5.008,
3/11/2003,,4.343,4.575,5.005,
3/12/2003,,4.39,4.635,5.098,
3/13/2003,,4.515,4.905,5.268,
3/14/2003,,4.585,4.883,5.345,
3/17/2003,,4.68,4.965,5.24,
3/18/2003,,4.605,4.943,5.39,
3/19/2003,,4.768,5.11,5.573,
3/20/2003,,4.74,5.083,5.55,
3/21/2003,,4.77,5.105,5.583,
3/24/2003,,4.685,5.01,5.528,
3/25/2003,,4.705,5.043,5.5,
3/26/2003,,4.66,4.975,5.44,
3/27/2003,,4.633,4.948,5.415,
3/28/2003,,4.635,4.948,5.42,
3/31/2003,,4.548,4.848,5.34,
4/1/2003,,4.548,4.848,5.31,
4/2/2003,,4.618,4.923,5.403,
4/3/2003,,4.628,4.938,5.413,
4/4/2003,,4.64,4.953,5.44,
4/7/2003,,4.733,5.058,5.53,
4/8/2003,,4.658,4.978,5.46,
4/9/2003,,4.585,4.9,5.358,
4/10/2003,,4.49,4.795,5.263,
4/11/2003,,4.538,4.843,5.305,
4/14/2003,,4.605,4.91,5.365,
4/15/2003,,4.675,4.98,5.413,
4/16/2003,,4.69,4.988,5.418,
4/17/2003,,4.613,4.898,5.303,
4/22/2003,,4.653,4.943,5.325,
4/23/2003,,4.703,4.99,5.395,
4/24/2003,,4.615,4.898,5.328,
4/28/2003,,4.498,4.773,5.223,
4/29/2003,,4.585,4.858,5.308,
4/30/2003,,4.578,4.858,5.293,
5/1/2003,,4.515,4.778,5.223,
5/2/2003,,4.52,4.778,5.225,
5/5/2003,,4.613,4.89,5.318,
5/6/2003,,4.58,4.84,5.26,
5/7/2003,,4.52,4.75,5.15,
5/8/2003,,4.48,4.693,5.06,
5/9/2003,,4.555,4.763,5.105,
5/12/2003,,4.525,4.73,5.075,
5/13/2003,,4.548,4.748,5.093,
5/14/2003,,4.588,4.78,5.115,
5/15/2003,,4.543,4.723,5.058,
5/16/2003,,4.6,4.773,5.115,
5/19/2003,,4.498,4.643,4.933,
5/20/2003,,4.523,4.67,4.973,
5/21/2003,,4.485,4.615,4.913,
5/22/2003,,4.518,4.658,4.95,
5/23/2003,,4.475,4.605,4.885,
5/26/2003,,4.453,4.583,4.883,
5/27/2003,,4.43,4.54,4.84,
5/28/2003,,4.455,4.598,4.933,
5/29/2003,,4.435,4.58,4.915,
5/30/2003,,4.413,4.55,4.875,
6/2/2003,,4.485,4.628,4.962,
6/3/2003,,4.485,4.635,4.98,
6/4/2003,,4.39,4.545,4.893,
6/5/2003,,4.408,4.56,4.91,
6/6/2003,,4.228,4.403,4.81,
6/10/2003,,4.155,4.335,4.765,
6/11/2003,,4.088,4.268,4.66,
6/12/2003,,4.1,4.283,4.673,
6/13/2003,,4.043,4.223,4.625,
6/16/2003,,4.048,4.225,4.6,
6/17/2003,,4.128,4.305,4.703,
6/18/2003,,4.195,4.395,4.788,
6/19/2003,,4.143,4.355,4.8,
6/20/2003,,4.18,4.398,4.828,
6/23/2003,,4.183,4.4,4.828,
6/24/2003,,4.123,4.343,4.76,
6/25/2003,,4.123,4.343,4.748,
6/26/2003,,4.36,4.585,4.96,
6/27/2003,,4.395,4.635,5.048,
6/30/2003,,4.395,4.735,5.018,
7/1/2003,,4.425,4.755,5.01,
7/2/2003,,4.5,4.834,5.089,
7/3/2003,,4.455,4.787,5.063,
7/4/2003,,4.478,4.827,5.129,
7/7/2003,,4.457,4.804,5.114,
7/8/2003,,4.503,4.863,5.178,
7/9/2003,,4.497,4.835,5.134,
7/10/2003,,4.42,4.759,5.058,
7/11/2003,,4.42,4.757,5.058,
7/14/2003,,4.408,4.742,5.032,
7/15/2003,,4.467,4.809,5.096,
7/16/2003,,4.655,5.036,5.379,
7/17/2003,,4.628,5.003,5.338,
7/18/2003,,4.602,4.976,5.313,
7/21/2003,,4.617,4.99,5.325,
7/22/2003,,4.658,5.061,5.43,
7/23/2003,,4.583,4.972,5.333,
7/24/2003,,4.553,4.938,5.298,
7/25/2003,,4.632,5.03,5.399,
7/28/2003,,4.67,5.08,5.448,
7/29/2003,,4.692,5.114,5.504,
7/30/2003,,4.728,5.15,5.531,
7/31/2003,,4.692,5.087,5.438,
8/1/2003,,4.784,5.195,5.554,
8/5/2003,,4.751,5.14,5.458,
8/6/2003,,4.811,5.196,5.518,
8/7/2003,,4.736,5.11,5.433,
8/8/2003,,4.736,5.103,5.415,
8/11/2003,,4.865,5.239,5.528,
8/12/2003,,4.877,5.238,5.537,
8/13/2003,,4.905,5.286,5.618,
8/14/2003,,4.922,5.305,5.637,
8/15/2003,,4.909,5.278,5.599,
8/18/2003,,4.908,5.272,5.585,
8/19/2003,,4.916,5.273,5.575,
8/20/2003,,4.856,5.201,5.473,
8/21/2003,,4.883,5.231,5.519,
8/22/2003,,4.939,5.29,5.569,
8/25/2003,,4.943,5.288,5.549,
8/26/2003,,4.984,5.334,5.603,
8/27/2003,,4.956,5.307,5.559,
8/28/2003,,4.974,5.324,5.575,
8/29/2003,,4.948,5.285,5.501,
9/1/2003,,4.975,5.306,5.531,
9/2/2003,,5.05,5.411,5.644,
9/3/2003,,5.11,5.455,5.68,
9/4/2003,,5.116,5.455,5.676,
9/5/2003,,5.091,5.412,5.61,
9/8/2003,,5.007,5.304,5.478,
9/9/2003,,5.078,5.378,5.561,
9/10/2003,,5.04,5.333,5.52,
9/11/2003,,5.145,5.429,5.592,
9/12/2003,,5.154,5.432,5.61,
9/15/2003,,5.084,5.351,5.524,
9/16/2003,,5.075,5.34,5.547,
9/17/2003,,5.09,5.363,5.58,
9/18/2003,,5.061,5.32,5.523,
9/19/2003,,5.073,5.343,5.537,
9/22/2003,,5.02,5.296,5.515,
9/23/2003,,4.98,5.266,5.496,
9/24/2003,,4.97,5.261,5.487,
9/25/2003,,4.904,5.188,5.391,
9/26/2003,,4.907,5.192,5.385,
9/29/2003,,4.882,5.154,5.329,
9/30/2003,,4.935,5.218,5.388,
10/1/2003,,4.839,5.09,5.246,
10/2/2003,,4.854,5.118,5.294,
10/3/2003,,4.876,5.145,5.341,
10/7/2003,,5.072,5.357,5.564,
10/8/2003,,5.115,5.409,5.599,
10/9/2003,,5.155,5.442,5.594,
10/10/2003,,5.176,5.463,5.638,
10/13/2003,,5.197,5.486,5.641,
10/14/2003,,5.23,5.53,5.668,
10/15/2003,,5.231,5.532,5.673,
10/16/2003,,5.263,5.569,5.702,
10/17/2003,,5.326,5.647,5.795,
10/20/2003,,5.346,5.658,5.783,
10/21/2003,,5.317,5.627,5.741,
10/22/2003,,5.274,5.573,5.676,
10/23/2003,,5.211,5.491,5.593,
10/24/2003,,5.246,5.552,5.668,
10/27/2003,,5.27,5.576,5.684,
10/28/2003,,5.29,5.623,5.741,
10/29/2003,,5.223,5.541,5.642,
10/30/2003,,5.275,5.609,5.71,
10/31/2003,,5.33,5.675,5.774,
11/3/2003,,5.391,5.721,5.804,
11/4/2003,,5.398,5.726,5.819,
11/5/2003,,5.522,5.784,5.836,
11/6/2003,,5.579,5.836,5.904,
11/7/2003,,5.617,5.87,5.936,
11/10/2003,,5.635,5.884,5.958,
11/11/2003,,5.612,5.867,5.938,
11/12/2003,,5.618,5.868,5.939,
11/13/2003,,5.656,5.9,5.963,
11/14/2003,,5.658,5.889,5.92,
11/17/2003,,5.611,5.829,5.866,
11/18/2003,,5.633,5.852,5.888,
11/19/2003,,5.571,5.765,5.793,
11/20/2003,,5.614,5.833,5.87,
11/21/2003,,5.579,5.783,5.82,
11/24/2003,,5.592,5.797,5.834,
11/25/2003,,5.644,5.862,5.892,
11/26/2003,,5.622,5.835,5.86,
11/27/2003,,5.689,5.919,5.956,
11/28/2003,,5.698,5.927,5.963,
12/1/2003,,5.728,5.966,6.008,
12/2/2003,,5.691,5.928,5.972,
12/3/2003,,5.69,5.92,5.951,
12/4/2003,,5.696,5.913,5.955,
12/5/2003,,5.631,5.833,5.867,
12/8/2003,,5.52,5.698,5.714,
12/9/2003,,5.532,5.726,5.769,
12/10/2003,,5.566,5.807,5.878,
12/11/2003,,5.542,5.791,5.869,
12/12/2003,,5.476,5.734,5.814,
12/15/2003,,5.478,5.771,5.865,
12/16/2003,,5.435,5.709,5.789,
12/17/2003,,5.341,5.613,5.684,
12/18/2003,,5.342,5.614,5.681,
12/19/2003,,5.32,5.59,5.665,
12/22/2003,,5.307,5.574,5.64,
12/23/2003,,5.301,5.569,5.634,
12/24/2003,,5.336,5.606,5.69,
12/29/2003,,5.293,5.541,5.588,
12/30/2003,,5.283,5.54,5.585,
12/31/2003,,5.296,5.553,5.607,
1/2/2004,,5.367,5.652,5.684,
1/5/2004,,5.435,5.74,5.803,
1/6/2004,,5.468,5.778,5.866,
1/7/2004,,5.433,5.728,5.799,
1/8/2004,,5.459,5.754,5.833,
1/9/2004,,5.448,5.742,5.826,
1/12/2004,,5.298,5.56,5.618,
1/13/2004,,5.292,5.558,5.636,
1/14/2004,,5.246,5.492,5.565,
1/15/2004,,5.263,5.515,5.57,
1/16/2004,,5.283,5.535,5.595,
1/19/2004,,5.322,5.589,5.66,
1/20/2004,,5.345,5.622,5.706,
1/21/2004,,5.31,5.586,5.68,
1/22/2004,,5.301,5.569,5.657,
1/23/2004,,5.248,5.513,5.599,
1/27/2004,,5.376,5.687,5.815,
1/28/2004,,5.331,5.615,5.727,
1/29/2004,,5.425,5.742,5.842,
1/30/2004,,5.448,5.749,5.838,
2/2/2004,,5.385,5.68,5.797,
2/3/2004,,5.357,5.655,5.76,
2/4/2004,,5.282,5.575,5.708,
2/5/2004,,5.272,5.569,5.7,
2/6/2004,,5.296,5.598,5.728,
2/9/2004,,5.256,5.521,5.609,
2/10/2004,,5.247,5.513,5.581,
2/11/2004,,5.277,5.545,5.624,
2/12/2004,,5.229,5.462,5.521,
2/13/2004,,5.244,5.48,5.553,
2/16/2004,,5.235,5.471,5.542,
2/17/2004,,5.293,5.55,5.611,
2/18/2004,,5.274,5.515,5.56,
2/19/2004,,5.303,5.541,5.589,
2/20/2004,,5.296,5.533,5.595,
2/23/2004,,5.388,5.651,5.726,
2/24/2004,,5.377,5.628,5.678,
2/25/2004,,5.351,5.601,5.651,
2/26/2004,,5.299,5.551,5.602,
2/27/2004,,5.269,5.519,5.56,
3/1/2004,,5.219,5.45,5.488,
3/2/2004,,5.229,5.465,5.512,
3/3/2004,,5.278,5.54,5.621,
3/4/2004,,5.279,5.535,5.63,
3/5/2004,,5.285,5.536,5.64,
3/8/2004,,5.181,5.381,5.497,
3/9/2004,,5.178,5.373,5.481,
3/10/2004,,5.175,5.351,5.449,
3/11/2004,,5.129,5.277,5.395,
3/12/2004,,5.069,5.166,5.31,
3/15/2004,,5.085,5.189,5.356,
3/16/2004,,5.096,5.179,5.363,
3/17/2004,,5.078,5.14,5.303,
3/18/2004,,5.093,5.173,5.362,
3/19/2004,,5.108,5.182,5.386,
3/22/2004,,5.092,5.16,5.365,
3/23/2004,,5.08,5.136,5.329,
3/24/2004,,4.987,5.21,5.31,
3/25/2004,,5.014,5.224,5.321,
3/26/2004,,5.033,5.237,5.329,
3/29/2004,,5.113,5.351,5.476,
3/30/2004,,5.153,5.374,5.494,
3/31/2004,,5.151,5.378,5.504,
4/1/2004,,5.096,5.318,5.445,
4/2/2004,,5.142,5.38,5.511,
4/5/2004,,5.332,5.599,5.792,
4/6/2004,,5.31,5.598,5.796,
4/7/2004,,5.258,5.55,5.736,
4/8/2004,,5.29,5.582,5.774,
4/13/2004,,5.345,5.643,5.834,
4/14/2004,,5.393,5.729,5.93,
4/15/2004,,5.382,5.717,5.915,
4/16/2004,,5.338,5.671,5.877,
4/19/2004,,5.317,5.648,5.849,
4/20/2004,,5.34,5.673,5.889,
4/21/2004,,5.374,5.72,5.941,
4/22/2004,,5.352,5.686,5.881,
4/23/2004,,5.307,5.628,5.82,
4/27/2004,,5.353,5.668,5.84,
4/28/2004,,5.372,5.686,5.851,
4/29/2004,,5.445,5.78,5.939,
4/30/2004,,5.47,5.795,5.952,
5/3/2004,,5.462,5.781,5.93,
5/4/2004,,5.467,5.781,5.922,
5/5/2004,,5.441,5.756,5.925,
5/6/2004,,5.46,5.777,5.95,
5/7/2004,,5.427,5.764,5.964,
5/10/2004,,5.468,5.838,6.077,
5/11/2004,,5.499,5.825,6.075,
5/12/2004,,5.455,5.794,6.023,
5/13/2004,,5.475,5.823,6.059,
5/14/2004,,5.504,5.856,6.088,
5/17/2004,,5.414,5.752,5.972,
5/18/2004,,5.394,5.734,5.958,
5/19/2004,,5.416,5.769,6.015,
5/20/2004,,5.426,5.783,6.027,
5/21/2004,,5.397,5.744,5.978,
5/24/2004,,5.439,5.784,6.024,
5/25/2004,,5.417,5.755,5.973,
5/26/2004,,5.394,5.725,5.938,
5/27/2004,,5.344,5.648,5.859,
5/28/2004,,5.306,5.611,5.841,
5/31/2004,,5.315,5.632,5.865,
6/1/2004,,5.315,5.635,5.879,
6/2/2004,,5.247,5.569,5.838,
6/3/2004,,5.167,5.498,5.775,
6/4/2004,,5.181,5.524,5.8,
6/7/2004,,5.23,5.597,5.89,
6/8/2004,,5.222,5.589,5.89,
6/9/2004,,5.248,5.622,5.909,
6/10/2004,,5.275,5.653,5.922,
6/11/2004,,5.322,5.695,5.975,
6/15/2004,,5.344,5.726,6.011,
6/16/2004,,5.248,5.609,5.862,
6/17/2004,,5.238,5.607,5.935,
6/18/2004,,5.21,5.563,5.856,
6/21/2004,,5.226,5.576,5.888,
6/22/2004,,5.201,5.546,5.846,
6/23/2004,,5.242,5.59,5.917,
6/24/2004,,5.24,5.589,5.914,
6/25/2004,,5.227,5.574,5.896,
6/28/2004,,5.235,5.579,5.883,
6/29/2004,,5.293,5.643,5.943,
6/30/2004,,5.362,5.706,5.947,
7/1/2004,,5.371,5.702,5.924,
7/2/2004,,5.392,5.718,5.922,
7/5/2004,,5.346,5.653,5.854,
7/6/2004,,5.329,5.635,5.831,
7/7/2004,,5.311,5.613,5.816,
7/8/2004,,5.245,5.517,5.713,
7/9/2004,,5.244,5.523,5.71,
7/12/2004,,5.211,5.495,5.699,
7/13/2004,,5.207,5.515,5.741,
7/14/2004,,5.233,5.541,5.764,
7/15/2004,,5.27,5.566,5.775,
7/16/2004,,5.278,5.569,5.792,
7/19/2004,,5.229,5.495,5.684,
7/20/2004,,5.224,5.493,5.678,
7/21/2004,,5.286,5.577,5.766,
7/22/2004,,5.27,5.554,5.733,
7/23/2004,,5.275,5.56,5.748,
7/26/2004,,5.259,5.545,5.745,
7/27/2004,,5.275,5.566,5.791,
7/28/2004,,5.33,5.656,5.894,
7/29/2004,,5.357,5.672,5.905,
7/30/2004,,5.391,5.704,5.902,
8/3/2004,,5.34,5.635,5.808,
8/4/2004,,5.266,5.544,5.713,
8/5/2004,,5.255,5.543,5.729,
8/6/2004,,5.225,5.511,5.697,
8/9/2004,,5.199,5.458,5.613,
8/10/2004,,5.204,5.465,5.64,
8/11/2004,,5.232,5.495,5.654,
8/12/2004,,5.22,5.472,5.633,
8/13/2004,,5.193,5.438,5.598,
8/16/2004,,5.192,5.433,5.605,
8/17/2004,,5.23,5.476,5.667,
8/18/2004,,5.189,5.413,5.582,
8/19/2004,,5.208,5.436,5.601,
8/20/2004,,5.174,5.394,5.561,
8/23/2004,,5.2,5.422,5.584,
8/24/2004,,5.247,5.476,5.636,
8/25/2004,,5.225,5.453,5.607,
8/26/2004,,5.212,5.438,5.586,
8/27/2004,,5.164,5.386,5.53,
8/30/2004,,5.209,5.437,5.576,
8/31/2004,,5.211,5.438,5.584,
9/1/2004,,5.14,5.366,5.5,
9/2/2004,,5.102,5.322,5.429,
9/3/2004,,5.131,5.355,5.481,
9/6/2004,,5.267,5.512,5.625,
9/7/2004,,5.257,5.5,5.613,
9/8/2004,,5.237,5.473,5.577,
9/9/2004,,5.116,5.335,5.439,
9/10/2004,,5.107,5.308,5.428,
9/13/2004,,5.111,5.307,5.423,
9/14/2004,,5.067,5.257,5.379,
9/15/2004,,5.026,5.218,5.336,
9/16/2004,,5.05,5.246,5.376,
9/17/2004,,5.034,5.216,5.344,
9/20/2004,,5.064,5.254,5.383,
9/21/2004,,5.029,5.222,5.355,
9/22/2004,,5.048,5.243,5.37,
9/23/2004,,5.032,5.222,5.339,
9/24/2004,,5.076,5.274,5.385,
9/27/2004,,5.117,5.313,5.406,
9/28/2004,,5.078,5.269,5.355,
9/29/2004,,5.119,5.316,5.415,
9/30/2004,,5.142,5.353,5.467,
10/1/2004,,5.102,5.318,5.448,
10/5/2004,,5.121,5.339,5.475,
10/6/2004,,5.131,5.348,5.496,
10/7/2004,,5.165,5.388,5.536,
10/8/2004,,5.174,5.403,5.553,
10/11/2004,,5.11,5.327,5.464,
10/12/2004,,5.099,5.317,5.442,
10/13/2004,,5.097,5.312,5.442,
10/14/2004,,5.049,5.25,5.363,
10/15/2004,,5.01,5.198,5.32,
10/18/2004,,5.017,5.212,5.344,
10/19/2004,,5.018,5.215,5.348,
10/20/2004,,4.995,5.194,5.324,
10/21/2004,,4.996,5.187,5.299,
10/22/2004,,5.043,5.238,5.366,
10/25/2004,,4.993,5.178,5.3,
10/26/2004,,5.035,5.22,5.337,
10/27/2004,,5.007,5.187,5.324,
10/28/2004,,5.064,5.259,5.396,
10/29/2004,,5.084,5.271,5.389,
11/1/2004,,5.043,5.227,5.348,
11/2/2004,,5.074,5.259,5.374,
11/3/2004,,5.093,5.278,5.409,
11/4/2004,,5.084,5.268,5.404,
11/5/2004,,5.063,5.249,5.388,
11/8/2004,,5.133,5.337,5.486,
11/9/2004,,5.141,5.346,5.496,
11/10/2004,,5.16,5.364,5.512,
11/11/2004,,5.208,5.413,5.544,
11/12/2004,,5.23,5.426,5.535,
11/15/2004,,5.198,5.382,5.495,
11/16/2004,,5.209,5.393,5.49,
11/17/2004,,5.201,5.385,5.485,
11/18/2004,,5.132,5.303,5.423,
11/19/2004,,5.068,5.233,5.368,
11/22/2004,,5.088,5.258,5.397,
11/23/2004,,5.08,5.249,5.387,
11/24/2004,,5.024,5.193,5.331,
11/25/2004,,4.969,5.127,5.254,
11/26/2004,,4.973,5.131,5.253,
11/29/2004,,4.941,5.093,5.229,
11/30/2004,,4.899,5.059,5.225,
12/1/2004,,4.87,5.031,5.207,
12/2/2004,,4.891,5.067,5.248,
12/3/2004,,4.908,5.09,5.286,
12/6/2004,,4.872,5.036,5.216,
12/7/2004,,4.856,5.019,5.182,
12/8/2004,,4.849,5.011,5.182,
12/9/2004,,4.882,5.031,5.159,
12/10/2004,,4.933,5.081,5.201,
12/13/2004,,4.925,5.066,5.197,
12/14/2004,,4.935,5.079,5.194,
12/15/2004,,4.9,5.046,5.171,
12/16/2004,,4.864,5.002,5.129,
12/17/2004,,4.896,5.042,5.174,
12/20/2004,,4.967,5.12,5.239,
12/21/2004,,5.021,5.174,5.292,
12/22/2004,,5.011,5.161,5.276,
12/23/2004,,4.993,5.142,5.266,
12/24/2004,,4.972,5.12,5.254,
12/29/2004,,5.04,5.2,5.362,
12/30/2004,,5.069,5.228,5.351,
12/31/2004,,5.05,5.206,5.33,
1/4/2005,,5.166,5.332,5.463,
1/5/2005,,5.183,5.357,5.482,
1/6/2005,,5.152,5.323,5.454,
1/7/2005,,5.104,5.273,5.402,
1/10/2005,,5.114,5.281,5.396,
1/11/2005,,5.059,5.212,5.322,
1/12/2005,,5.015,5.162,5.268,
1/13/2005,,5.02,5.164,5.274,
1/14/2005,,4.995,5.132,5.24,
1/17/2005,,5.011,5.156,5.263,
1/18/2005,,5.056,5.205,5.31,
1/19/2005,,5.1,5.249,5.348,
1/20/2005,,5.071,5.206,5.306,
1/21/2005,,5.095,5.225,5.347,
1/24/2005,,5.087,5.215,5.318,
1/25/2005,,5.164,5.278,5.35,
1/27/2005,,5.222,5.313,5.378,
1/28/2005,,5.249,5.336,5.397,
1/31/2005,,5.285,5.356,5.403,
2/1/2005,,5.245,5.312,5.376,
2/2/2005,,5.229,5.279,5.327,
2/3/2005,,5.263,5.306,5.341,
2/4/2005,,5.248,5.295,5.34,
2/7/2005,,5.342,5.375,5.359,
2/8/2005,,5.355,5.369,5.333,
2/9/2005,,5.349,5.344,5.297,
2/10/2005,,5.425,5.387,5.28,
2/11/2005,,5.455,5.422,5.349,
2/14/2005,,5.444,5.423,5.397,
2/15/2005,,5.438,5.416,5.387,
2/16/2005,,5.427,5.413,5.401,
2/17/2005,,5.452,5.444,5.429,
2/18/2005,,5.428,5.426,5.407,
2/21/2005,,5.483,5.484,5.474,
2/22/2005,,5.469,5.475,5.462,
2/23/2005,,5.462,5.474,5.471,
2/24/2005,,5.458,5.47,5.467,
2/25/2005,,5.497,5.51,5.511,
2/28/2005,,5.515,5.54,5.564,
3/1/2005,,5.518,5.571,5.617,
3/2/2005,,5.485,5.534,5.575,
3/3/2005,,5.49,5.54,5.584,
3/4/2005,,5.5,5.56,5.587,
3/7/2005,,5.497,5.555,5.562,
3/8/2005,,5.494,5.541,5.545,
3/9/2005,,5.499,5.563,5.581,
3/10/2005,,5.562,5.638,5.654,
3/11/2005,,5.562,5.644,5.663,
3/14/2005,,5.561,5.651,5.686,
3/15/2005,,5.549,5.64,5.659,
3/16/2005,,5.585,5.669,5.683,
3/17/2005,,5.551,5.633,5.642,
3/18/2005,,5.563,5.644,5.656,
3/21/2005,,5.601,5.685,5.698,
3/22/2005,,5.634,5.716,5.725,
3/23/2005,,5.66,5.746,5.761,
3/24/2005,,5.625,5.71,5.724,
3/29/2005,,5.64,5.724,5.737,
3/30/2005,,5.631,5.708,5.716,
3/31/2005,,5.59,5.668,5.672,
4/1/2005,,5.531,5.605,5.606,
4/4/2005,,5.554,5.626,5.642,
4/5/2005,,5.523,5.593,5.606,
4/6/2005,,5.414,5.495,5.556,
4/7/2005,,5.471,5.536,5.577,
4/8/2005,,5.473,5.557,5.6,
4/11/2005,,5.473,5.56,5.613,
4/12/2005,,5.463,5.54,5.574,
4/13/2005,,5.407,5.476,5.494,
4/14/2005,,5.349,5.415,5.444,
4/15/2005,,5.311,5.376,5.41,
