Date,GJTB3MO_Close,GJGB2_Close,GJGB5_Close,GJGB10_Close,GJGB30_Close
2/5/2002,0.001,0.155,0.686,1.534,2.759
2/6/2002,0.001,0.143,0.663,1.543,2.758
2/7/2002,0.001,0.143,0.675,1.564,2.762
2/8/2002,0.001,0.138,0.631,1.509,2.703
2/12/2002,0.001,0.137,0.607,1.47,2.664
2/13/2002,0.001,0.143,0.636,1.503,2.683
2/14/2002,0.001,0.144,0.652,1.521,2.668
2/15/2002,0.001,0.14,0.627,1.505,2.612
2/18/2002,0.001,0.144,0.637,1.51,2.607
2/19/2002,0.001,0.156,0.663,1.523,2.639
2/20/2002,0.001,0.154,0.664,1.529,2.65
2/21/2002,0.001,0.154,0.629,1.495,2.629
2/22/2002,0.001,0.15,0.628,1.531,2.639
2/25/2002,0.001,0.13,0.624,1.529,2.638
2/26/2002,0.001,0.164,0.648,1.555,2.653
2/27/2002,0.001,0.164,0.649,1.545,2.643
2/28/2002,0.001,0.13,0.639,1.53,2.618
3/1/2002,0.001,0.13,0.624,1.52,2.604
3/4/2002,0.001,0.125,0.599,1.5,2.578
3/5/2002,0.001,0.121,0.59,1.48,2.557
3/6/2002,0.001,0.118,0.571,1.468,2.537
3/7/2002,0.001,0.11,0.556,1.455,2.516
3/8/2002,0.001,0.108,0.582,1.47,2.516
3/11/2002,0.001,0.109,0.607,1.504,2.546
3/12/2002,0.001,0.106,0.594,1.476,2.496
3/13/2002,0.001,0.108,0.579,1.45,2.466
3/14/2002,0.001,0.105,0.554,1.428,2.452
3/15/2002,0.001,0.106,0.559,1.46,2.486
3/18/2002,0.001,0.106,0.54,1.449,2.477
3/19/2002,0.001,0.083,0.534,1.445,2.467
3/20/2002,0.001,0.074,0.538,1.437,2.468
3/22/2002,0.001,0.061,0.54,1.436,2.469
3/25/2002,0.001,0.069,0.565,1.451,2.475
3/26/2002,0.001,0.07,0.56,1.426,2.467
3/27/2002,0.001,0.069,0.535,1.4,2.452
3/28/2002,0.001,0.069,0.504,1.385,2.443
3/29/2002,0.001,0.05,0.515,1.395,2.472
4/1/2002,0.001,0.058,0.534,1.4,2.478
4/2/2002,0.002,0.082,0.517,1.386,2.469
4/3/2002,0.001,0.082,0.515,1.39,2.467
4/4/2002,0.001,0.082,0.505,1.39,2.437
4/5/2002,0.001,0.055,0.509,1.381,2.428
4/8/2002,0.001,0.053,0.51,1.365,2.397
4/9/2002,0.005,0.081,0.524,1.395,2.419
4/10/2002,0.003,0.08,0.504,1.375,2.403
4/11/2002,0.001,0.075,0.49,1.355,2.372
4/12/2002,0.001,0.074,0.513,1.385,2.377
4/15/2002,0.001,0.075,0.499,1.365,2.342
4/16/2002,0.003,0.076,0.509,1.38,2.352
4/17/2002,0.001,0.076,0.514,1.4,2.372
4/18/2002,0.001,0.076,0.519,1.409,2.393
4/19/2002,0.001,0.076,0.513,1.394,2.382
4/22/2002,0.002,0.077,0.514,1.404,2.392
4/23/2002,0.001,0.077,0.523,1.418,2.407
4/24/2002,0.002,0.078,0.539,1.442,2.423
4/25/2002,0.002,0.077,0.543,1.44,2.442
4/26/2002,0.001,0.077,0.523,1.419,2.428
4/30/2002,0.001,0.053,0.496,1.38,2.403
5/1/2002,0.001,0.049,0.484,1.374,2.404
5/2/2002,0.003,0.048,0.49,1.38,2.414
5/7/2002,0.003,0.049,0.488,1.364,2.404
5/8/2002,0.005,0.049,0.5,1.375,2.424
5/9/2002,0.004,0.059,0.494,1.365,2.414
5/10/2002,0.002,0.06,0.489,1.365,2.429
5/13/2002,0.002,0.06,0.484,1.374,2.449
5/14/2002,0.002,0.06,0.475,1.369,2.423
5/15/2002,0.002,0.059,0.459,1.363,2.33
5/16/2002,0.004,0.059,0.465,1.359,2.327
5/17/2002,0.005,0.06,0.474,1.365,2.342
5/20/2002,0.003,0.059,0.494,1.387,2.356
5/21/2002,0.003,0.06,0.504,1.398,2.357
5/22/2002,0.005,0.06,0.504,1.387,2.351
5/23/2002,0.003,0.068,0.52,1.439,2.362
5/24/2002,0.004,0.069,0.509,1.423,2.347
5/27/2002,0.003,0.074,0.515,1.428,2.342
5/28/2002,0.003,0.07,0.49,1.404,2.322
5/29/2002,0.003,0.074,0.484,1.423,2.341
5/30/2002,0.005,0.074,0.469,1.399,2.333
5/31/2002,0.005,0.074,0.48,1.394,2.329
6/3/2002,0.004,0.079,0.475,1.389,2.324
6/4/2002,0.005,0.08,0.484,1.404,2.354
6/5/2002,0.005,0.079,0.489,1.404,2.354
6/6/2002,0.004,0.079,0.474,1.384,2.333
6/7/2002,0.01,0.079,0.49,1.37,2.318
6/10/2002,0.009,0.079,0.481,1.369,2.318
6/11/2002,0.006,0.08,0.485,1.375,2.324
6/12/2002,0.006,0.08,0.489,1.384,2.33
6/13/2002,0.009,0.078,0.478,1.387,2.332
6/14/2002,0.009,0.078,0.469,1.374,2.318
6/17/2002,0.01,0.075,0.472,1.385,2.318
6/18/2002,0.012,0.075,0.464,1.373,2.313
6/19/2002,0.011,0.075,0.479,1.384,2.314
6/20/2002,0.009,0.074,0.459,1.369,2.289
6/21/2002,0.01,0.07,0.437,1.328,2.238
6/24/2002,0.008,0.07,0.439,1.328,2.219
6/25/2002,0.007,0.07,0.439,1.314,2.209
6/26/2002,0.006,0.069,0.429,1.32,2.204
6/27/2002,0.006,0.069,0.439,1.345,2.224
6/28/2002,0.006,0.069,0.414,1.32,2.204
7/1/2002,0.006,0.07,0.444,1.347,2.228
7/2/2002,0.006,0.069,0.438,1.334,2.214
7/3/2002,0.006,0.069,0.443,1.33,2.213
7/4/2002,0.006,0.069,0.435,1.319,2.194
7/5/2002,0.01,0.064,0.434,1.325,2.189
7/8/2002,0.007,0.06,0.434,1.328,2.189
7/9/2002,0.007,0.06,0.429,1.323,2.184
7/10/2002,0.007,0.06,0.41,1.3,2.149
7/11/2002,0.007,0.06,0.4,1.278,2.129
7/12/2002,0.006,0.06,0.405,1.295,2.139
7/15/2002,0.006,0.06,0.394,1.279,2.109
7/16/2002,0.006,0.06,0.394,1.275,2.084
7/17/2002,0.006,0.059,0.395,1.274,2.074
7/18/2002,0.008,0.059,0.4,1.272,2.049
7/19/2002,0.008,0.059,0.4,1.269,2.039
7/22/2002,0.007,0.059,0.404,1.274,2.039
7/23/2002,0.007,0.059,0.419,1.304,2.09
7/24/2002,0.006,0.059,0.424,1.324,2.11
7/25/2002,0.006,0.05,0.414,1.329,2.124
7/26/2002,0.005,0.05,0.429,1.339,2.135
7/29/2002,0.004,0.05,0.447,1.358,2.162
7/30/2002,0.005,0.049,0.434,1.35,2.183
7/31/2002,0.004,0.043,0.409,1.318,2.173
8/1/2002,0.002,0.04,0.404,1.319,2.184
8/2/2002,0.002,0.039,0.386,1.305,2.179
8/5/2002,0.002,0.04,0.364,1.285,2.159
8/6/2002,0.001,0.04,0.385,1.305,2.174
8/7/2002,0.001,0.04,0.369,1.28,2.144
8/8/2002,0.001,0.039,0.374,1.279,2.144
8/9/2002,0.001,0.039,0.365,1.265,2.129
8/12/2002,0.001,0.039,0.354,1.259,2.124
8/13/2002,0.002,0.039,0.367,1.296,2.165
8/14/2002,0.001,0.039,0.354,1.274,2.174
8/15/2002,0.002,0.039,0.355,1.275,2.194
8/16/2002,0.002,0.039,0.363,1.291,2.22
8/19/2002,0.001,0.034,0.354,1.268,2.213
8/20/2002,0.001,0.035,0.353,1.269,2.203
8/21/2002,0.001,0.026,0.339,1.254,2.179
8/22/2002,0.001,0.025,0.325,1.294,2.184
8/23/2002,0.001,0.024,0.32,1.271,2.176
8/26/2002,0.002,0.025,0.315,1.249,2.159
8/27/2002,0.001,0.025,0.303,1.224,2.119
8/28/2002,0.001,0.029,0.309,1.245,2.122
8/29/2002,0.001,0.029,0.284,1.199,2.034
8/30/2002,0.001,0.03,0.294,1.185,2.015
9/2/2002,0.001,0.029,0.298,1.168,1.994
9/3/2002,0.001,0.03,0.311,1.187,2.005
9/4/2002,0.001,0.029,0.339,1.201,2.01
9/5/2002,0.001,0.029,0.339,1.198,1.985
9/6/2002,0.001,0.029,0.313,1.135,1.905
9/9/2002,0.001,0.03,0.313,1.134,1.905
9/10/2002,0.001,0.029,0.283,1.08,1.833
9/11/2002,0.001,0.031,0.299,1.055,1.773
9/12/2002,0.001,0.035,0.293,1.039,1.758
9/13/2002,0.001,0.035,0.294,1.038,1.768
9/17/2002,0.001,0.035,0.294,1.065,1.823
9/18/2002,0.001,0.045,0.398,1.242,1.991
9/19/2002,0.001,0.051,0.324,1.19,1.943
9/20/2002,0.001,0.054,0.358,1.3,2.065
9/24/2002,0.001,0.055,0.364,1.284,2.065
9/25/2002,0.001,0.055,0.343,1.222,2.01
9/26/2002,0.003,0.059,0.36,1.234,2.03
9/27/2002,0.001,0.06,0.363,1.224,2.008
9/30/2002,0.002,0.06,0.344,1.186,1.965
10/1/2002,0.002,0.05,0.325,1.139,1.924
10/2/2002,0.001,0.049,0.334,1.143,1.935
10/3/2002,0.001,0.05,0.315,1.144,1.954
10/4/2002,0.002,0.05,0.31,1.156,2.014
10/7/2002,0.001,0.049,0.318,1.187,2.049
10/8/2002,0.001,0.049,0.324,1.169,2.028
10/9/2002,0.001,0.049,0.304,1.156,2.09
10/10/2002,0.001,0.049,0.286,1.14,2.128
10/11/2002,0.002,0.05,0.289,1.104,2.089
10/15/2002,0.001,0.049,0.284,1.068,2.059
10/16/2002,0.001,0.049,0.289,1.063,2.044
10/17/2002,0.004,0.049,0.299,1.068,2.02
10/18/2002,0.003,0.049,0.3,1.094,2.04
10/21/2002,0.005,0.049,0.29,1.075,2.014
10/22/2002,0.007,0.05,0.304,1.089,2.014
10/23/2002,0.006,0.05,0.298,1.084,1.949
10/24/2002,0.01,0.05,0.299,1.079,1.949
10/25/2002,0.01,0.05,0.299,1.078,1.955
10/28/2002,0.013,0.05,0.29,1.048,1.94
10/29/2002,0.01,0.049,0.288,1.044,1.924
10/30/2002,0.006,0.05,0.289,1.039,1.893
10/31/2002,0.005,0.045,0.269,0.994,1.834
11/1/2002,0.005,0.045,0.275,0.984,1.828
11/5/2002,0.004,0.045,0.279,0.966,1.807
11/6/2002,0.004,0.046,0.292,0.983,1.808
11/7/2002,0.004,0.05,0.296,0.999,1.812
11/8/2002,0.004,0.05,0.295,1,1.812
11/11/2002,0.003,0.05,0.289,0.964,1.781
11/12/2002,0.004,0.05,0.289,0.964,1.724
11/13/2002,0.004,0.05,0.284,0.96,1.775
11/14/2002,0.009,0.049,0.304,1.01,1.824
11/15/2002,0.017,0.048,0.304,1.016,1.823
11/18/2002,0.017,0.049,0.308,1.028,1.835
11/19/2002,0.016,0.048,0.304,0.994,1.803
11/20/2002,0.012,0.048,0.314,0.995,1.803
11/21/2002,0.011,0.059,0.348,1.023,1.83
11/22/2002,0.007,0.059,0.319,1.034,1.804
11/25/2002,0.009,0.059,0.3,1.005,1.774
11/26/2002,0.009,0.059,0.29,0.984,1.759
11/27/2002,0.011,0.064,0.299,0.994,1.773
11/28/2002,0.011,0.064,0.294,1,1.809
11/29/2002,0.01,0.065,0.3,1.002,1.83
12/2/2002,0.011,0.064,0.304,1.014,1.859
12/3/2002,0.01,0.064,0.315,1.034,1.88
12/4/2002,0.012,0.065,0.33,1.025,1.849
12/5/2002,0.012,0.064,0.34,1.028,1.85
12/6/2002,0.011,0.064,0.339,1.03,1.864
12/9/2002,0.005,0.064,0.334,1.019,1.859
12/10/2002,0.005,0.064,0.323,1.019,1.869
12/11/2002,0.004,0.064,0.314,1.017,1.861
12/12/2002,0.003,0.064,0.319,1.015,1.828
12/13/2002,0.001,0.064,0.319,1.009,1.803
12/16/2002,0.002,0.064,0.304,0.974,1.779
12/17/2002,0.002,0.059,0.304,0.969,1.794
12/18/2002,0.002,0.059,0.309,0.954,1.799
12/19/2002,0.001,0.059,0.304,0.954,1.798
12/20/2002,0.004,0.06,0.305,0.95,1.785
12/24/2002,0.002,0.059,0.3,0.945,1.774
12/25/2002,0.001,0.059,0.296,0.929,1.751
12/26/2002,0.002,0.055,0.305,0.939,1.76
12/27/2002,0.002,0.059,0.305,0.92,1.74
12/30/2002,0.002,0.06,0.303,0.909,1.73
1/6/2003,0.002,0.06,0.309,0.914,1.72
1/7/2003,0.002,0.06,0.309,0.909,1.7
1/8/2003,0.002,0.06,0.308,0.894,1.65
1/9/2003,0.002,0.06,0.314,0.855,1.569
1/10/2003,0.002,0.06,0.313,0.876,1.589
1/14/2003,0.002,0.06,0.314,0.879,1.541
1/15/2003,0.002,0.06,0.299,0.854,1.49
1/16/2003,0.002,0.06,0.289,0.844,1.46
1/17/2003,0.002,0.059,0.285,0.838,1.43
1/20/2003,0.002,0.06,0.285,0.829,1.4
1/21/2003,0.003,0.06,0.285,0.829,1.379
1/22/2003,0.003,0.059,0.275,0.814,1.435
1/23/2003,0.002,0.06,0.27,0.813,1.465
1/24/2003,0.001,0.06,0.259,0.816,1.504
1/27/2003,0.001,0.059,0.254,0.805,1.49
1/28/2003,0.001,0.06,0.255,0.794,1.464
1/29/2003,0.001,0.059,0.254,0.784,1.449
1/30/2003,0.001,0.051,0.249,0.761,1.425
1/31/2003,0.001,0.05,0.26,0.812,1.485
2/3/2003,0.001,0.05,0.258,0.815,1.489
2/4/2003,0.001,0.05,0.274,0.859,1.549
2/5/2003,0.001,0.05,0.294,0.875,1.574
2/6/2003,0.001,0.051,0.295,0.869,1.59
2/7/2003,0.001,0.05,0.285,0.849,1.574
2/10/2003,0.001,0.051,0.285,0.83,1.534
2/12/2003,0.001,0.055,0.295,0.85,1.555
2/13/2003,0.001,0.055,0.295,0.845,1.555
2/14/2003,0.001,0.055,0.29,0.845,1.554
2/17/2003,0.001,0.055,0.3,0.88,1.585
2/18/2003,0.001,0.055,0.3,0.882,1.585
2/19/2003,0.001,0.055,0.3,0.872,1.579
2/20/2003,0.001,0.055,0.295,0.865,1.574
2/21/2003,0.001,0.055,0.286,0.842,1.55
2/24/2003,0.001,0.055,0.275,0.815,1.5
2/25/2003,0.001,0.055,0.265,0.781,1.45
2/26/2003,0.001,0.055,0.27,0.795,1.464
2/27/2003,0.001,0.056,0.27,0.794,1.455
2/28/2003,0.002,0.06,0.265,0.79,1.449
3/3/2003,0.002,0.06,0.264,0.79,1.455
3/4/2003,0.004,0.06,0.259,0.75,1.415
3/5/2003,0.004,0.06,0.26,0.776,1.415
3/6/2003,0.003,0.06,0.25,0.775,1.385
3/7/2003,0.004,0.06,0.25,0.76,1.37
3/10/2003,0.003,0.061,0.255,0.765,1.369
3/11/2003,0.003,0.061,0.245,0.739,1.324
3/12/2003,0.008,0.061,0.251,0.719,1.309
3/13/2003,0.005,0.06,0.251,0.745,1.35
3/14/2003,0.006,0.06,0.251,0.756,1.37
3/17/2003,0.006,0.06,0.245,0.741,1.359
3/18/2003,0.006,0.06,0.247,0.73,1.34
3/19/2003,0.01,0.059,0.246,0.72,1.3
3/20/2003,0.011,0.059,0.269,0.755,1.324
3/24/2003,0.01,0.06,0.269,0.754,1.32
3/25/2003,0.014,0.065,0.264,0.725,1.29
3/26/2003,0.011,0.071,0.264,0.724,1.285
3/27/2003,0.006,0.071,0.278,0.745,1.294
3/28/2003,0.007,0.07,0.274,0.755,1.305
3/31/2003,0.007,0.07,0.25,0.709,1.245
4/1/2003,0.01,0.07,0.26,0.704,1.213
4/2/2003,0.008,0.07,0.268,0.704,1.205
4/3/2003,0.007,0.07,0.261,0.675,1.159
4/4/2003,0.007,0.07,0.259,0.708,1.194
4/7/2003,0.009,0.07,0.271,0.728,1.245
4/8/2003,0.01,0.07,0.273,0.73,1.249
4/9/2003,0.012,0.07,0.263,0.689,1.19
4/10/2003,0.01,0.07,0.254,0.691,1.179
4/11/2003,0.01,0.068,0.25,0.689,1.179
4/14/2003,0.01,0.065,0.25,0.663,1.145
4/15/2003,0.01,0.065,0.254,0.669,1.139
4/16/2003,0.012,0.064,0.248,0.665,1.114
4/17/2003,0.01,0.064,0.244,0.655,1.079
4/18/2003,0.01,0.064,0.239,0.641,1.038
4/21/2003,0.01,0.065,0.239,0.639,1.029
4/22/2003,0.01,0.065,0.24,0.645,1.04
4/23/2003,0.01,0.065,0.244,0.644,1.059
4/24/2003,0.011,0.065,0.24,0.635,1.049
4/25/2003,0.01,0.064,0.235,0.629,1.039
4/28/2003,0.01,0.06,0.225,0.614,1.024
4/30/2003,0.011,0.059,0.219,0.615,1.014
5/1/2003,0.01,0.054,0.215,0.615,1.025
5/2/2003,0.008,0.054,0.214,0.614,1.04
5/6/2003,0.008,0.055,0.21,0.619,1.065
5/7/2003,0.007,0.055,0.209,0.605,1.055
5/8/2003,0.007,0.055,0.21,0.599,1.049
5/9/2003,0.007,0.053,0.2,0.589,1.02
5/12/2003,0.007,0.053,0.199,0.579,1.005
5/13/2003,0.007,0.053,0.2,0.585,0.994
5/14/2003,0.006,0.054,0.205,0.589,0.989
5/15/2003,0.006,0.053,0.2,0.598,1.004
5/16/2003,0.006,0.05,0.18,0.585,0.994
5/19/2003,0.006,0.049,0.193,0.608,1.054
5/20/2003,0.006,0.05,0.19,0.594,1.09
5/21/2003,0.006,0.05,0.179,0.578,1.06
5/22/2003,0.007,0.05,0.173,0.57,1.068
5/23/2003,0.008,0.05,0.175,0.578,1.1
5/26/2003,0.008,0.05,0.165,0.555,1.084
5/27/2003,0.01,0.049,0.164,0.539,1.065
5/28/2003,0.012,0.05,0.16,0.53,1.065
5/29/2003,0.013,0.049,0.16,0.539,1.095
5/30/2003,0.01,0.05,0.164,0.54,1.096
6/2/2003,0.008,0.05,0.165,0.539,1.11
6/3/2003,0.008,0.049,0.165,0.51,1.11
6/4/2003,0.007,0.049,0.165,0.525,1.105
6/5/2003,0.007,0.049,0.16,0.524,1.11
6/6/2003,0.006,0.045,0.155,0.514,1.094
6/9/2003,0.005,0.045,0.155,0.506,1.069
6/10/2003,0.005,0.045,0.16,0.474,1.024
6/11/2003,0.005,0.045,0.171,0.456,0.985
6/12/2003,0.005,0.045,0.17,0.448,0.979
6/13/2003,0.007,0.045,0.175,0.455,0.995
6/16/2003,0.006,0.045,0.175,0.465,1
6/17/2003,0.006,0.045,0.189,0.48,1.004
6/18/2003,0.006,0.045,0.223,0.534,1.06
6/19/2003,0.005,0.054,0.301,0.693,1.27
6/20/2003,0.005,0.05,0.23,0.599,1.195
6/23/2003,0.005,0.055,0.26,0.64,1.259
6/24/2003,0.005,0.059,0.264,0.645,1.285
6/25/2003,0.007,0.066,0.259,0.639,1.289
6/26/2003,0.006,0.065,0.258,0.638,1.264
6/27/2003,0.006,0.07,0.299,0.735,1.323
6/30/2003,0.006,0.084,0.355,0.846,1.409
7/1/2003,0.006,0.094,0.369,0.865,1.449
7/2/2003,0.006,0.104,0.389,0.91,1.51
7/3/2003,0.009,0.115,0.485,1.133,1.748
7/4/2003,0.008,0.115,0.47,1.059,1.715
7/7/2003,0.008,0.116,0.475,1.095,1.79
7/8/2003,0.008,0.122,0.51,1.169,1.926
7/9/2003,0.009,0.112,0.444,1.114,1.955
7/10/2003,0.014,0.099,0.394,1.04,1.838
7/11/2003,0.012,0.098,0.385,0.99,1.713
7/14/2003,0.012,0.099,0.402,1.005,1.724
7/15/2003,0.013,0.103,0.424,1.039,1.765
7/16/2003,0.012,0.107,0.445,1.045,1.744
7/17/2003,0.011,0.108,0.395,0.97,1.658
7/18/2003,0.011,0.108,0.384,0.965,1.67
7/22/2003,0.01,0.103,0.369,0.964,1.725
7/23/2003,0.01,0.103,0.359,0.965,1.755
7/24/2003,0.01,0.103,0.388,1.006,1.81
7/25/2003,0.006,0.094,0.339,0.97,1.73
7/28/2003,0.004,0.089,0.314,0.925,1.685
7/29/2003,0.005,0.084,0.335,0.954,1.755
7/30/2003,0.004,0.089,0.334,0.965,1.774
7/31/2003,0.003,0.08,0.319,0.945,1.73
8/1/2003,0.003,0.08,0.35,0.97,1.715
8/4/2003,0.003,0.08,0.345,0.98,1.709
8/5/2003,0.003,0.08,0.319,0.926,1.66
8/6/2003,0.003,0.081,0.339,0.92,1.654
8/7/2003,0.003,0.08,0.335,0.908,1.62
8/8/2003,0.003,0.079,0.324,0.878,1.594
8/11/2003,0.004,0.08,0.329,0.899,1.605
8/12/2003,0.004,0.08,0.335,0.904,1.61
8/13/2003,0.004,0.079,0.354,0.941,1.65
8/14/2003,0.005,0.085,0.4,1.056,1.79
8/15/2003,0.005,0.085,0.425,1.105,1.899
8/18/2003,0.006,0.095,0.492,1.221,2.031
8/19/2003,0.006,0.124,0.599,1.384,2.194
8/20/2003,0.015,0.185,0.666,1.45,2.293
8/21/2003,0.014,0.166,0.575,1.351,2.174
8/22/2003,0.01,0.178,0.599,1.359,2.094
8/25/2003,0.01,0.194,0.625,1.351,2.045
8/26/2003,0.015,0.205,0.681,1.446,2.134
8/27/2003,0.016,0.196,0.654,1.4,2.05
8/28/2003,0.018,0.19,0.675,1.444,2.075
8/29/2003,0.011,0.2,0.705,1.464,2.089
9/1/2003,0.011,0.23,0.824,1.591,2.221
9/2/2003,0.015,0.275,0.982,1.634,2.212
9/3/2003,0.014,0.272,0.935,1.625,2.206
9/4/2003,0.013,0.2,0.815,1.489,2.102
9/5/2003,0.013,0.175,0.725,1.445,2.059
9/8/2003,0.013,0.176,0.73,1.467,2.089
9/9/2003,0.015,0.205,0.83,1.595,2.221
9/10/2003,0.018,0.204,0.837,1.58,2.221
9/11/2003,0.018,0.179,0.745,1.489,2.151
9/12/2003,0.02,0.17,0.755,1.54,2.217
9/16/2003,0.02,0.145,0.69,1.463,2.171
9/17/2003,0.025,0.145,0.68,1.435,2.151
9/18/2003,0.028,0.139,0.64,1.386,2.095
9/19/2003,0.027,0.14,0.644,1.401,2.079
9/22/2003,0.027,0.129,0.539,1.23,1.855
9/24/2003,0.027,0.135,0.565,1.27,1.876
9/25/2003,0.022,0.16,0.635,1.38,2.026
9/26/2003,0.015,0.191,0.66,1.406,2.091
9/29/2003,0.014,0.195,0.686,1.435,2.136
9/30/2003,0.007,0.195,0.669,1.394,2.102
10/1/2003,0.011,0.171,0.649,1.429,2.116
10/2/2003,0.013,0.145,0.614,1.435,2.103
10/3/2003,0.014,0.139,0.6,1.404,2.086
10/6/2003,0.012,0.135,0.605,1.416,2.131
10/7/2003,0.014,0.124,0.59,1.395,2.141
10/8/2003,0.014,0.11,0.565,1.341,2.085
10/9/2003,0.016,0.109,0.55,1.304,2.029
10/10/2003,0.015,0.106,0.573,1.36,2.085
10/14/2003,0.015,0.105,0.629,1.489,2.23
10/15/2003,0.013,0.1,0.6,1.431,2.209
10/16/2003,0.012,0.1,0.59,1.426,2.216
10/17/2003,0.012,0.119,0.636,1.436,2.189
10/20/2003,0.012,0.157,0.71,1.505,2.234
10/21/2003,0.012,0.145,0.675,1.49,2.259
10/22/2003,0.01,0.117,0.625,1.435,2.24
10/23/2003,0.008,0.106,0.565,1.355,2.185
10/24/2003,0.007,0.115,0.594,1.371,2.205
10/27/2003,0.007,0.125,0.6,1.36,2.205
10/28/2003,0.007,0.129,0.61,1.415,2.27
10/29/2003,0.005,0.13,0.605,1.436,2.31
10/30/2003,0.004,0.135,0.629,1.454,2.34
10/31/2003,0.005,0.155,0.644,1.469,2.345
11/4/2003,0.004,0.17,0.68,1.51,2.415
11/5/2003,0.004,0.175,0.7,1.53,2.5
11/6/2003,0.006,0.175,0.721,1.525,2.461
11/7/2003,0.005,0.18,0.76,1.541,2.46
11/10/2003,0.005,0.17,0.74,1.535,2.449
11/11/2003,0.004,0.15,0.635,1.403,2.274
11/12/2003,0.004,0.145,0.617,1.364,2.225
11/13/2003,0.003,0.143,0.628,1.355,2.16
11/14/2003,0.003,0.139,0.611,1.359,2.065
11/17/2003,0.003,0.121,0.548,1.3,2.046
11/18/2003,0.003,0.135,0.588,1.331,2.1
11/19/2003,0.003,0.135,0.594,1.301,2.066
11/20/2003,0.004,0.135,0.625,1.341,2.095
11/21/2003,0.004,0.135,0.601,1.311,2.075
11/25/2003,0.004,0.135,0.6,1.315,2.07
11/26/2003,0.005,0.148,0.605,1.33,2.086
11/27/2003,0.007,0.145,0.594,1.333,2.092
11/28/2003,0.007,0.155,0.555,1.304,2.05
12/1/2003,0.006,0.155,0.594,1.36,2.09
12/2/2003,0.006,0.16,0.658,1.469,2.212
12/3/2003,0.004,0.16,0.641,1.465,2.179
12/4/2003,0.003,0.16,0.655,1.45,2.17
12/5/2003,0.004,0.154,0.626,1.417,2.124
12/8/2003,0.004,0.145,0.595,1.37,2.085
12/9/2003,0.004,0.14,0.572,1.344,2.07
12/10/2003,0.003,0.13,0.577,1.319,2.025
12/11/2003,0.003,0.13,0.594,1.332,2.032
12/12/2003,0.003,0.125,0.563,1.306,2.001
12/15/2003,0.003,0.129,0.615,1.389,2.12
12/16/2003,0.002,0.124,0.567,1.335,2.091
12/17/2003,0.003,0.12,0.556,1.33,2.09
12/18/2003,0.001,0.12,0.57,1.358,2.121
12/19/2003,0.001,0.121,0.571,1.324,2.08
12/22/2003,0.001,0.125,0.566,1.296,2.05
12/24/2003,0.001,0.134,0.575,1.304,2.05
12/25/2003,0.001,0.116,0.554,1.28,2.01
12/26/2003,0.001,0.115,0.574,1.319,2.04
12/29/2003,0.001,0.124,0.604,1.359,2.076
12/30/2003,0.001,0.125,0.606,1.37,2.093
1/5/2004,0.001,0.13,0.625,1.41,2.144
1/6/2004,0.001,0.125,0.59,1.375,2.114
1/7/2004,0.001,0.125,0.599,1.379,2.115
1/8/2004,0.003,0.12,0.61,1.38,2.101
1/9/2004,0.003,0.114,0.596,1.361,2.07
1/13/2004,0.005,0.1,0.546,1.306,2.02
1/14/2004,0.005,0.1,0.556,1.3,2.03
1/15/2004,0.006,0.094,0.539,1.286,2.03
1/16/2004,0.006,0.09,0.525,1.285,2.03
1/19/2004,0.006,0.094,0.534,1.294,2.035
1/20/2004,0.006,0.095,0.564,1.345,2.075
1/21/2004,0.006,0.086,0.549,1.345,2.095
1/22/2004,0.006,0.081,0.539,1.319,2.071
1/23/2004,0.005,0.08,0.539,1.339,2.095
1/26/2004,0.004,0.081,0.515,1.32,2.1
1/27/2004,0.004,0.081,0.516,1.31,2.085
1/28/2004,0.004,0.08,0.52,1.324,2.115
1/29/2004,0.005,0.075,0.536,1.335,2.115
1/30/2004,0.003,0.08,0.51,1.322,2.106
2/2/2004,0.003,0.08,0.511,1.325,2.124
2/3/2004,0.003,0.08,0.515,1.305,2.109
2/4/2004,0.003,0.075,0.49,1.287,2.06
2/5/2004,0.002,0.07,0.479,1.274,2.06
2/6/2004,0.002,0.069,0.486,1.28,2.086
2/9/2004,0.003,0.069,0.49,1.284,2.105
2/10/2004,0.002,0.064,0.49,1.266,2.089
2/12/2004,0.003,0.059,0.48,1.24,2.07
2/13/2004,0.003,0.059,0.494,1.249,2.075
2/16/2004,0.003,0.06,0.495,1.261,2.079
2/17/2004,0.003,0.059,0.505,1.28,2.09
2/18/2004,0.003,0.059,0.485,1.235,2.05
2/19/2004,0.004,0.06,0.485,1.22,2.03
2/20/2004,0.004,0.06,0.461,1.2,2
2/23/2004,0.004,0.06,0.47,1.23,2.039
2/24/2004,0.003,0.06,0.46,1.235,2.08
2/25/2004,0.004,0.065,0.436,1.209,2.12
2/26/2004,0.005,0.065,0.439,1.215,2.14
2/27/2004,0.006,0.065,0.449,1.235,2.155
3/1/2004,0.006,0.065,0.48,1.265,2.17
3/2/2004,0.006,0.084,0.539,1.345,2.245
3/3/2004,0.008,0.125,0.59,1.435,2.3
3/4/2004,0.009,0.124,0.579,1.419,2.261
3/5/2004,0.009,0.13,0.609,1.436,2.265
3/8/2004,0.008,0.125,0.579,1.378,2.216
3/9/2004,0.008,0.11,0.54,1.369,2.232
3/10/2004,0.01,0.095,0.548,1.335,2.216
